trip_id,pickup_datetime,dropoff_datetime,pickup_borough,pickup_zone,dropoff_borough,dropoff_zone,passenger_count,trip_distance_miles,fare_amount,tip_amount,tolls_amount,total_amount,payment_type,rate_code,vendor_id,surge_multiplier,trip_duration_min,speed_mph
1020,2024-04-11 11:26:14,2024-04-11 13:25:14,Brooklyn,Williamsburg,Queens,Long Island City,6,28.98,69.96,15.05,0,85.01,Cash,2,VEND001,1.4,119,14.6
1021,2024-03-20 16:06:25,2024-03-20 18:13:25,Queens,Long Island City,Manhattan,SoHo,3,28.16,78.48,11.69,0,90.17,Google Pay,5,VEND002,1.0,127,13.3
1022,2024-06-04 04:16:12,2024-06-04 04:32:12,Queens,Woodside,Manhattan,Harlem,2,2.69,8.27,1.67,0,9.94,Venmo,1,VEND003,1.0,16,10.1
1023,2024-11-28 00:08:03,2024-11-28 01:40:03,Bronx,Fordham,Queens,Long Island City,5,19.91,51.44,10.81,6.25,68.5,Venmo,4,VEND001,1.0,92,13.0
1024,2025-03-05 21:11:39,2025-03-05 21:37:39,Staten Island,Port Richmond,Manhattan,Chelsea,1,3.7,11.33,0.65,0,11.98,Business Card,2,VEND002,1.0,26,8.5
1025,2024-09-30 20:26:19,2024-09-30 23:11:19,Brooklyn,Brooklyn Heights,Bronx,Fordham,2,29.84,67.04,9.81,0,76.85,Apple Pay,4,VEND003,1.0,165,10.9
1026,2024-06-14 14:28:27,2024-06-14 16:02:27,Brooklyn,DUMBO,Queens,Jamaica,2,27.98,79.37,7.32,0,86.69,Venmo,5,VEND001,1.0,94,17.9
1027,2025-02-17 14:58:43,2025-02-17 16:16:43,Manhattan,Upper West Side,Manhattan,Central Park,5,28.51,57.57,4.12,0,61.69,Apple Pay,2,VEND002,1.0,78,21.9
1028,2024-10-01 18:13:37,2024-10-01 19:58:37,Bronx,Pelham Bay,Bronx,Riverdale,6,15.27,33.05,1.86,0,34.91,Apple Pay,2,VEND003,1.0,105,8.7
1029,2024-07-13 15:55:03,2024-07-13 16:52:03,Brooklyn,DUMBO,Bronx,Mott Haven,2,12.6,23.93,1.34,0,25.27,Venmo,3,VEND001,1.0,57,13.3
1030,2024-03-25 15:34:35,2024-03-25 16:49:35,Brooklyn,Bedford-Stuyvesant,Queens,Jamaica,3,11.98,32.53,5.05,0,37.58,Cash,3,VEND002,1.0,75,9.6
1031,2024-10-29 00:49:39,2024-10-29 01:27:39,Bronx,Mott Haven,Manhattan,Midtown,6,5.84,14.87,2.22,0,17.09,Credit Card,4,VEND003,1.0,38,9.2
1032,2025-03-16 06:18:59,2025-03-16 09:42:59,Manhattan,SoHo,Manhattan,Greenwich Village,6,26.6,80.18,16.55,0,96.73,Business Card,5,VEND001,1.0,204,7.8
1033,2025-05-22 05:29:56,2025-05-22 06:08:56,Bronx,Pelham Bay,Manhattan,Lower East Side,4,19.28,37.2,7.71,0,44.91,Business Card,3,VEND002,1.0,39,29.7
1034,2024-07-12 13:19:45,2024-07-12 14:10:45,Brooklyn,Park Slope,Staten Island,Great Kills,6,18.31,32.84,8.14,0,40.98,Credit Card,1,VEND003,1.0,51,21.5
1035,2024-01-11 09:33:06,2024-01-11 12:35:06,Queens,Astoria,Manhattan,Harlem,1,25.6,69.8,10.79,0,80.59,Venmo,3,VEND001,1.0,182,8.4
1036,2025-06-01 07:32:53,2025-06-01 07:36:53,Bronx,Fordham,Brooklyn,Bedford-Stuyvesant,1,1.13,5.49,0.68,0,6.17,Credit Card,2,VEND002,2.5,4,16.9
1037,2025-03-07 20:16:50,2025-03-07 21:37:50,Manhattan,SoHo,Bronx,Pelham Bay,2,13.83,42.1,8.74,0,50.84,Cash,4,VEND003,1.0,81,10.2
1038,2024-09-27 04:13:56,2024-09-27 06:41:56,Queens,Flushing,Queens,Flushing,3,27.34,70.22,11.7,0,81.92,Business Card,5,VEND001,1.0,148,11.1
1039,2024-02-15 20:53:44,2024-02-15 23:19:44,Brooklyn,Bushwick,Bronx,Fordham,6,20.79,36.63,5.69,0,42.32,Business Card,4,VEND002,1.0,146,8.5
1040,2025-05-31 08:12:36,2025-05-31 09:25:36,Brooklyn,Williamsburg,Bronx,Pelham Bay,5,26.05,53.01,12.36,0,65.37,Business Card,5,VEND003,1.0,73,21.4
1041,2024-05-08 16:48:20,2024-05-08 17:41:20,Queens,Jamaica,Staten Island,Port Richmond,5,22.8,38.92,7.16,0,46.08,Credit Card,4,VEND001,1.0,53,25.8
1042,2025-05-10 10:45:35,2025-05-10 12:36:35,Staten Island,Great Kills,Manhattan,Upper West Side,4,17.43,49.99,8.88,0,58.87,Business Card,4,VEND002,1.0,111,9.4
1043,2025-03-10 18:01:02,2025-03-10 19:50:02,Brooklyn,Bushwick,Bronx,Mott Haven,1,22.77,61.22,12.1,0,73.32,Apple Pay,2,VEND003,1.0,109,12.5
1044,2024-01-18 02:54:32,2024-01-18 03:30:32,Queens,Sunnyside,Brooklyn,Brooklyn Heights,6,9.32,21.8,5.14,0,26.94,Credit Card,3,VEND001,1.0,36,15.5
1045,2024-12-16 20:23:04,2024-12-16 20:58:04,Queens,Jamaica,Manhattan,Greenwich Village,2,11.43,35.92,2.42,0,38.34,Cash,5,VEND002,2.7,35,19.6
1046,2025-04-05 00:27:29,2025-04-05 01:57:29,Brooklyn,Bedford-Stuyvesant,Brooklyn,Bushwick,2,28.82,79.3,17.56,0,96.86,Google Pay,5,VEND003,1.0,90,19.2
1047,2025-04-10 05:26:44,2025-04-10 06:33:44,Staten Island,Great Kills,Bronx,Pelham Bay,3,15.15,39.82,4.05,5.64,49.51,Cash,2,VEND001,1.0,67,13.6
1048,2024-11-27 09:49:00,2024-11-27 11:48:00,Bronx,Pelham Bay,Brooklyn,Park Slope,5,26.0,58.08,9.25,10.46,77.79,Venmo,3,VEND002,1.0,119,13.1
1049,2025-03-21 17:06:27,2025-03-21 18:58:27,Manhattan,Midtown,Manhattan,Times Square,4,16.99,42.48,8.79,0,51.27,Business Card,5,VEND003,1.0,112,9.1
1050,2025-06-03 00:26:02,2025-06-03 01:18:02,Queens,Astoria,Bronx,Riverdale,6,9.98,29.72,1.72,0,31.44,Business Card,5,VEND001,1.0,52,11.5
1051,2024-07-23 02:46:55,2024-07-23 03:45:55,Bronx,Riverdale,Bronx,Riverdale,3,13.32,31.13,3.0,5.95,40.08,Cash,2,VEND002,2.9,59,13.5
1052,2025-04-11 10:29:32,2025-04-11 10:41:32,Manhattan,Central Park,Manhattan,Central Park,5,3.25,9.64,2.1,0,11.74,Apple Pay,2,VEND003,2.2,12,16.2
1053,2025-03-31 02:28:56,2025-03-31 02:37:56,Brooklyn,Park Slope,Bronx,Pelham Bay,5,3.15,10.42,1.11,1.8,13.33,Business Card,2,VEND001,2.1,9,21.0
1054,2025-01-27 03:25:55,2025-01-27 03:46:55,Manhattan,Harlem,Manhattan,Chelsea,5,8.83,19.97,3.15,11.52,34.64,Venmo,1,VEND002,1.0,21,25.2
1055,2024-04-27 15:58:45,2024-04-27 19:27:45,Bronx,Riverdale,Queens,Jamaica,3,28.64,69.76,16.11,4.36,90.23,Apple Pay,3,VEND003,1.0,209,8.2
1056,2024-03-20 18:08:29,2024-03-20 18:38:29,Queens,Flushing,Manhattan,SoHo,3,5.26,17.59,2.46,0,20.05,Google Pay,2,VEND001,1.0,30,10.5
1057,2025-04-08 01:58:35,2025-04-08 02:03:35,Brooklyn,DUMBO,Queens,Long Island City,4,0.6,3.44,0.38,11.99,15.81,Venmo,4,VEND002,1.0,5,7.2
1058,2025-05-31 19:54:13,2025-05-31 21:39:13,Brooklyn,Crown Heights,Manhattan,Times Square,5,27.59,69.13,7.8,0,76.93,Business Card,3,VEND003,1.0,105,15.8
1059,2024-06-08 02:47:11,2024-06-08 04:35:11,Manhattan,Upper West Side,Queens,Sunnyside,5,27.01,45.83,6.13,1.53,53.49,Credit Card,4,VEND001,1.0,108,15.0
1060,2024-06-04 20:30:50,2024-06-04 21:38:50,Manhattan,Greenwich Village,Queens,Sunnyside,2,18.94,38.81,4.29,0,43.1,Google Pay,3,VEND002,1.0,68,16.7
1061,2024-02-23 12:39:27,2024-02-23 13:32:27,Brooklyn,Williamsburg,Manhattan,Greenwich Village,2,7.3,16.14,2.9,0,19.04,Credit Card,2,VEND003,1.0,53,8.3
1062,2024-04-11 16:39:43,2024-04-11 17:47:43,Staten Island,Tompkinsville,Brooklyn,Williamsburg,5,10.58,24.75,3.8,0,28.55,Google Pay,3,VEND001,1.0,68,9.3
1063,2025-04-29 20:43:33,2025-04-29 23:48:33,Queens,Astoria,Bronx,Pelham Bay,2,28.58,59.63,11.9,0,71.53,Credit Card,1,VEND002,1.0,185,9.3
1064,2025-01-12 14:14:38,2025-01-12 14:40:38,Staten Island,Great Kills,Manhattan,Midtown,6,4.37,12.8,2.85,0,15.65,Business Card,4,VEND003,1.0,26,10.1
1065,2024-05-03 13:37:56,2024-05-03 13:44:56,Bronx,Mott Haven,Manhattan,Financial District,5,2.59,8.12,1.53,0,9.65,Credit Card,3,VEND001,1.0,7,22.2
1066,2024-09-23 07:14:25,2024-09-23 09:29:25,Brooklyn,Bedford-Stuyvesant,Queens,Sunnyside,6,21.97,44.25,8.01,0,52.26,Business Card,5,VEND002,2.8,135,9.8
1067,2024-02-05 09:43:52,2024-02-05 11:35:52,Manhattan,Harlem,Brooklyn,Park Slope,6,26.12,55.84,3.75,0,59.59,Google Pay,1,VEND003,1.0,112,14.0
1068,2024-03-16 23:07:22,2024-03-16 23:48:22,Staten Island,Great Kills,Manhattan,Financial District,2,6.9,18.22,4.4,0,22.62,Apple Pay,4,VEND001,1.0,41,10.1
1069,2025-03-31 13:16:07,2025-03-31 16:58:07,Staten Island,Port Richmond,Bronx,Pelham Bay,3,29.58,62.07,9.04,0,71.11,Venmo,4,VEND002,1.0,222,8.0
1070,2024-05-16 17:20:15,2024-05-16 21:05:15,Queens,Astoria,Bronx,Riverdale,5,29.45,66.43,7.86,0,74.29,Credit Card,4,VEND003,1.0,225,7.9
1071,2024-06-20 23:41:44,2024-06-21 01:10:44,Staten Island,St. George,Bronx,Riverdale,1,28.23,47.84,8.79,0,56.63,Cash,3,VEND001,1.0,89,19.0
1072,2024-02-19 05:36:44,2024-02-19 06:29:44,Brooklyn,Crown Heights,Queens,Flushing,2,11.99,38.0,4.92,0.31,43.23,Apple Pay,5,VEND002,1.0,53,13.6
1073,2024-02-03 10:18:35,2024-02-03 11:17:35,Queens,Flushing,Staten Island,Great Kills,1,14.03,43.06,6.11,0,49.17,Credit Card,4,VEND003,1.0,59,14.3
1074,2025-06-10 12:58:14,2025-06-10 13:22:14,Queens,Jamaica,Manhattan,Upper West Side,3,5.28,14.86,1.76,0,16.62,Venmo,1,VEND001,1.0,24,13.2
1075,2024-08-27 09:25:23,2024-08-27 11:44:23,Bronx,Riverdale,Manhattan,Lower East Side,4,19.5,46.42,10.41,0,56.83,Cash,2,VEND002,1.0,139,8.4
1076,2025-04-30 21:37:20,2025-04-30 22:51:20,Queens,Sunnyside,Queens,Long Island City,3,12.17,28.95,5.92,0,34.87,Cash,2,VEND003,1.0,74,9.9
1077,2024-07-08 00:39:17,2024-07-08 01:24:17,Brooklyn,Brooklyn Heights,Queens,Flushing,1,5.8,14.37,2.66,10.53,27.56,Business Card,2,VEND001,2.0,45,7.7
1078,2024-03-30 06:55:53,2024-03-30 09:32:53,Manhattan,Financial District,Bronx,Fordham,2,29.12,81.22,15.4,0,96.62,Cash,3,VEND002,1.0,157,11.1
1079,2024-02-28 18:29:24,2024-02-28 21:03:24,Manhattan,Midtown,Bronx,Mott Haven,3,21.81,63.19,6.88,0,70.07,Credit Card,1,VEND003,1.0,154,8.5
1080,2024-04-18 22:14:41,2024-04-18 22:51:41,Staten Island,St. George,Staten Island,Tompkinsville,1,10.34,31.39,3.66,0,35.05,Apple Pay,3,VEND001,1.6,37,16.8
1081,2024-11-09 11:02:43,2024-11-09 14:37:43,Bronx,Mott Haven,Brooklyn,DUMBO,4,27.09,52.02,3.21,0,55.23,Google Pay,1,VEND002,1.8,215,7.6
1082,2024-09-12 03:05:32,2024-09-12 03:40:32,Queens,Jamaica,Bronx,Riverdale,1,14.92,31.11,5.46,0,36.57,Business Card,3,VEND003,1.0,35,25.6
1083,2025-03-25 22:21:49,2025-03-25 22:30:49,Brooklyn,Williamsburg,Queens,Astoria,1,1.17,5.84,1.25,0,7.09,Cash,5,VEND001,1.0,9,7.8
1084,2024-05-17 14:36:46,2024-05-17 15:05:46,Bronx,Fordham,Bronx,Mott Haven,2,11.05,27.21,4.56,0,31.77,Apple Pay,5,VEND002,1.0,29,22.9
1085,2025-01-26 13:19:15,2025-01-26 14:03:15,Bronx,Pelham Bay,Brooklyn,Bushwick,6,16.8,32.63,6.27,0,38.9,Cash,4,VEND003,1.0,44,22.9
1086,2024-12-22 20:49:59,2024-12-22 21:15:59,Staten Island,Port Richmond,Queens,Jamaica,5,7.95,23.75,1.82,0,25.57,Business Card,4,VEND001,1.0,26,18.3
1087,2024-12-18 08:52:12,2024-12-18 09:12:12,Brooklyn,Park Slope,Manhattan,Lower East Side,4,2.75,10.32,0.59,0,10.91,Apple Pay,4,VEND002,1.0,20,8.2
1088,2025-06-02 12:41:39,2025-06-02 13:46:39,Brooklyn,Bedford-Stuyvesant,Queens,Jamaica,2,24.16,60.6,6.14,0,66.74,Venmo,4,VEND003,1.0,65,22.3
1089,2024-09-02 01:39:36,2024-09-02 02:31:36,Staten Island,Great Kills,Brooklyn,Crown Heights,1,21.4,42.11,9.59,0,51.7,Business Card,1,VEND001,1.0,52,24.7
1090,2024-08-03 02:49:04,2024-08-03 03:29:04,Manhattan,Upper West Side,Brooklyn,DUMBO,3,7.71,18.25,2.17,0,20.42,Apple Pay,3,VEND002,1.0,40,11.6
1091,2024-06-11 05:08:05,2024-06-11 06:23:05,Queens,Astoria,Queens,Woodside,6,10.48,31.09,6.54,3.38,41.01,Apple Pay,3,VEND003,1.0,75,8.4
1092,2024-08-24 01:05:56,2024-08-24 02:09:56,Brooklyn,Park Slope,Queens,Astoria,6,14.05,38.88,9.39,0,48.27,Cash,3,VEND001,2.1,64,13.2
1093,2024-12-05 04:42:54,2024-12-05 05:05:54,Bronx,Riverdale,Queens,Astoria,5,3.75,11.67,2.38,0,14.05,Venmo,4,VEND002,1.0,23,9.8
1094,2025-05-20 16:04:53,2025-05-20 16:33:53,Queens,Astoria,Manhattan,Midtown,4,6.17,14.65,2.49,0,17.14,Cash,1,VEND003,1.0,29,12.8
1095,2024-12-24 12:09:25,2024-12-24 13:31:25,Queens,Flushing,Brooklyn,Brooklyn Heights,1,13.61,28.35,4.08,0,32.43,Credit Card,4,VEND001,1.0,82,10.0
1096,2024-07-05 17:03:40,2024-07-05 17:39:40,Queens,Jamaica,Brooklyn,Brooklyn Heights,2,6.52,15.57,3.05,0,18.62,Business Card,4,VEND002,1.0,36,10.9
1097,2024-10-01 12:21:45,2024-10-01 12:51:45,Staten Island,Tompkinsville,Staten Island,Port Richmond,4,10.68,20.28,1.28,0,21.56,Apple Pay,1,VEND003,2.4,30,21.4
1098,2024-12-30 12:13:47,2024-12-30 14:34:47,Brooklyn,Bushwick,Queens,Woodside,1,25.93,65.17,12.64,0,77.81,Business Card,4,VEND001,1.0,141,11.0
1099,2025-06-21 20:06:14,2025-06-21 23:13:14,Queens,Jamaica,Bronx,Riverdale,6,25.43,61.47,6.47,0,67.94,Google Pay,4,VEND002,1.4,187,8.2
1100,2025-03-27 07:51:59,2025-03-27 08:51:59,Staten Island,Great Kills,Manhattan,Times Square,6,28.86,55.76,5.81,0,61.57,Cash,4,VEND003,1.0,60,28.9
1101,2025-06-26 20:24:56,2025-06-26 21:03:56,Queens,Woodside,Brooklyn,Brooklyn Heights,5,7.26,20.2,3.91,5.0,29.11,Venmo,1,VEND001,1.4,39,11.2
1102,2025-01-30 18:18:46,2025-01-30 19:32:46,Queens,Woodside,Queens,Long Island City,1,22.48,51.97,5.84,0,57.81,Google Pay,1,VEND002,1.0,74,18.2
1103,2024-02-04 17:18:06,2024-02-04 18:15:06,Manhattan,Times Square,Queens,Long Island City,2,7.18,20.99,3.75,0,24.74,Apple Pay,1,VEND003,1.0,57,7.6
1104,2025-03-14 13:56:34,2025-03-14 14:29:34,Brooklyn,Brooklyn Heights,Queens,Long Island City,1,5.81,15.67,1.86,3.91,21.44,Business Card,2,VEND001,2.3,33,10.6
1105,2024-11-14 21:07:23,2024-11-14 21:12:23,Queens,Sunnyside,Bronx,Riverdale,6,2.1,7.13,0.48,0,7.61,Cash,5,VEND002,2.7,5,25.2
1106,2024-03-27 09:51:47,2024-03-27 10:36:47,Manhattan,Central Park,Brooklyn,Brooklyn Heights,4,12.4,34.56,2.46,9.64,46.66,Apple Pay,4,VEND003,1.0,45,16.5
1107,2024-12-12 19:04:32,2024-12-12 19:14:32,Bronx,Riverdale,Manhattan,Lower East Side,3,4.34,11.97,2.27,0,14.24,Apple Pay,3,VEND001,1.0,10,26.0
1108,2025-03-27 03:40:40,2025-03-27 05:08:40,Staten Island,Great Kills,Bronx,Mott Haven,4,17.68,33.51,4.93,0,38.44,Credit Card,4,VEND002,1.4,88,12.1
1109,2024-01-08 16:44:23,2024-01-08 18:26:23,Queens,Woodside,Brooklyn,Crown Heights,3,21.08,44.67,5.2,0,49.87,Google Pay,3,VEND003,1.0,102,12.4
1110,2025-01-04 16:56:51,2025-01-04 17:25:51,Bronx,Fordham,Bronx,Fordham,1,6.71,13.08,2.14,0,15.22,Venmo,2,VEND001,1.0,29,13.9
1111,2024-07-21 00:30:35,2024-07-21 02:34:35,Brooklyn,Crown Heights,Brooklyn,Brooklyn Heights,4,21.51,54.35,10.61,0,64.96,Venmo,3,VEND002,2.0,124,10.4
1112,2024-12-15 06:40:28,2024-12-15 07:23:28,Staten Island,Port Richmond,Brooklyn,Park Slope,3,7.56,18.44,1.56,0,20.0,Cash,1,VEND003,1.8,43,10.5
1113,2024-06-03 22:47:09,2024-06-04 00:17:09,Bronx,Fordham,Bronx,Fordham,4,20.41,37.95,7.63,0,45.58,Cash,1,VEND001,1.0,90,13.6
1114,2024-08-18 07:55:18,2024-08-18 09:26:18,Staten Island,Tompkinsville,Manhattan,Harlem,4,17.7,36.21,8.52,0,44.73,Cash,5,VEND002,1.0,91,11.7
1115,2024-08-03 15:51:12,2024-08-03 17:00:12,Bronx,Riverdale,Manhattan,Central Park,6,10.29,20.19,4.25,0,24.44,Google Pay,4,VEND003,1.0,69,8.9
1116,2025-04-02 13:01:19,2025-04-02 15:00:19,Staten Island,St. George,Brooklyn,Brooklyn Heights,4,23.0,43.64,7.91,0,51.55,Credit Card,2,VEND001,1.0,119,11.6
1117,2024-10-01 05:37:34,2024-10-01 07:08:34,Brooklyn,Bedford-Stuyvesant,Brooklyn,Williamsburg,5,19.88,44.38,11.04,0,55.42,Google Pay,2,VEND002,1.0,91,13.1
1118,2024-02-27 01:27:47,2024-02-27 02:02:47,Staten Island,Tompkinsville,Bronx,Pelham Bay,5,9.74,18.26,2.85,0,21.11,Credit Card,3,VEND003,1.0,35,16.7
1119,2024-09-02 21:38:27,2024-09-02 22:36:27,Bronx,Pelham Bay,Manhattan,Greenwich Village,3,26.86,45.72,6.07,0,51.79,Business Card,2,VEND001,2.4,58,27.8
1120,2024-01-07 01:18:21,2024-01-07 02:13:21,Brooklyn,DUMBO,Bronx,Pelham Bay,5,10.52,28.63,6.55,0,35.18,Business Card,2,VEND002,1.0,55,11.5
1121,2025-03-20 20:52:37,2025-03-20 21:48:37,Manhattan,Greenwich Village,Queens,Long Island City,1,9.12,22.95,2.22,0,25.17,Apple Pay,2,VEND003,1.0,56,9.8
1122,2025-04-25 19:20:32,2025-04-25 20:05:32,Staten Island,Tompkinsville,Manhattan,Chelsea,2,11.04,22.8,3.05,0,25.85,Cash,3,VEND001,1.0,45,14.7
1123,2024-10-27 05:09:57,2024-10-27 06:30:57,Queens,Sunnyside,Staten Island,Tompkinsville,5,22.14,41.83,8.35,0,50.18,Apple Pay,5,VEND002,1.0,81,16.4
1124,2024-08-08 13:19:31,2024-08-08 14:56:31,Staten Island,Port Richmond,Brooklyn,Park Slope,3,23.54,50.89,11.74,0,62.63,Google Pay,1,VEND003,1.0,97,14.6
1125,2025-03-27 21:14:46,2025-03-27 22:13:46,Bronx,Fordham,Bronx,Riverdale,6,8.48,23.06,1.33,0,24.39,Google Pay,2,VEND001,1.0,59,8.6
1126,2024-08-17 00:03:36,2024-08-17 00:07:36,Bronx,Riverdale,Bronx,Mott Haven,2,2.06,8.64,0.67,0,9.31,Venmo,1,VEND002,1.0,4,30.9
1127,2024-08-27 10:18:09,2024-08-27 10:38:09,Queens,Jamaica,Bronx,Riverdale,5,7.98,20.37,3.04,0,23.41,Venmo,3,VEND003,2.9,20,23.9
1128,2025-01-15 13:58:27,2025-01-15 14:45:27,Bronx,Mott Haven,Staten Island,St. George,3,5.86,14.83,1.93,0,16.76,Apple Pay,1,VEND001,2.6,47,7.5
1129,2024-10-03 15:42:41,2024-10-03 16:39:41,Manhattan,Times Square,Staten Island,Port Richmond,2,19.64,53.4,12.63,0,66.03,Credit Card,2,VEND002,1.6,57,20.7
1130,2025-05-17 21:23:08,2025-05-17 23:11:08,Manhattan,Upper West Side,Queens,Jamaica,2,18.14,37.81,5.26,0,43.07,Apple Pay,4,VEND003,1.8,108,10.1
1131,2025-05-15 19:59:24,2025-05-15 20:25:24,Staten Island,St. George,Bronx,Fordham,2,4.73,15.19,1.59,9.97,26.75,Google Pay,4,VEND001,1.0,26,10.9
1132,2025-02-28 10:51:00,2025-02-28 12:10:00,Bronx,Riverdale,Brooklyn,DUMBO,3,13.75,30.32,7.41,0,37.73,Cash,2,VEND002,1.0,79,10.4
1133,2024-06-06 11:54:53,2024-06-06 12:39:53,Bronx,Fordham,Manhattan,Central Park,1,17.06,36.18,3.38,0,39.56,Venmo,5,VEND003,1.0,45,22.7
1134,2024-02-10 04:53:01,2024-02-10 05:28:01,Bronx,Fordham,Staten Island,Great Kills,5,12.4,32.74,4.51,0,37.25,Venmo,2,VEND001,1.0,35,21.3
1135,2024-10-17 08:08:32,2024-10-17 10:15:32,Brooklyn,Brooklyn Heights,Brooklyn,Bushwick,5,22.74,60.57,11.55,0,72.12,Google Pay,2,VEND002,1.0,127,10.7
1136,2025-01-19 12:12:13,2025-01-19 12:59:13,Staten Island,Tompkinsville,Queens,Sunnyside,2,6.54,16.69,0.85,0,17.54,Credit Card,4,VEND003,1.0,47,8.3
1137,2025-02-09 05:14:03,2025-02-09 06:04:03,Queens,Flushing,Bronx,Pelham Bay,4,17.3,54.01,3.82,0,57.83,Business Card,5,VEND001,1.0,50,20.8
1138,2025-01-29 20:17:19,2025-01-29 22:49:19,Staten Island,Tompkinsville,Bronx,Riverdale,2,29.75,55.08,9.54,0,64.62,Business Card,2,VEND002,1.0,152,11.7
1139,2025-02-09 03:23:19,2025-02-09 06:22:19,Manhattan,Greenwich Village,Staten Island,Port Richmond,6,27.53,61.1,13.14,0,74.24,Google Pay,4,VEND003,1.0,179,9.2
1140,2024-01-16 18:09:25,2024-01-16 18:59:25,Manhattan,Times Square,Manhattan,Harlem,6,10.03,22.96,5.17,0,28.13,Credit Card,2,VEND001,1.0,50,12.0
1141,2024-02-12 10:06:34,2024-02-12 11:36:34,Manhattan,Central Park,Staten Island,Great Kills,6,14.71,38.54,3.1,0,41.64,Cash,4,VEND002,1.0,90,9.8
1142,2024-11-29 07:37:12,2024-11-29 08:49:12,Bronx,Fordham,Queens,Flushing,3,11.78,32.08,3.91,9.95,45.94,Venmo,2,VEND003,1.0,72,9.8
1143,2024-04-05 22:00:43,2024-04-05 22:51:43,Queens,Long Island City,Manhattan,Harlem,4,9.16,20.23,4.43,0,24.66,Apple Pay,5,VEND001,1.0,51,10.8
1144,2024-04-05 12:51:31,2024-04-05 13:25:31,Bronx,Mott Haven,Manhattan,Harlem,4,8.0,21.1,3.52,0,24.62,Cash,4,VEND002,1.0,34,14.1
1145,2025-02-10 05:30:43,2025-02-10 07:13:43,Bronx,Mott Haven,Staten Island,St. George,5,23.12,68.27,9.87,0,78.14,Credit Card,4,VEND003,1.0,103,13.5
1146,2024-05-27 16:44:59,2024-05-27 16:55:59,Bronx,Pelham Bay,Bronx,Mott Haven,5,4.13,12.0,1.22,3.87,17.09,Business Card,2,VEND001,1.0,11,22.5
1147,2025-04-15 20:31:54,2025-04-15 21:52:54,Queens,Flushing,Bronx,Fordham,4,23.22,52.41,13.06,0,65.47,Credit Card,2,VEND002,1.0,81,17.2
1148,2025-02-25 01:49:16,2025-02-25 03:09:16,Manhattan,Upper West Side,Queens,Jamaica,3,10.11,18.13,2.16,0,20.29,Venmo,5,VEND003,1.0,80,7.6
1149,2024-06-22 08:09:42,2024-06-22 08:26:42,Queens,Long Island City,Brooklyn,Brooklyn Heights,3,5.47,15.36,2.92,0,18.28,Cash,3,VEND001,1.0,17,19.3
1150,2024-08-07 08:20:15,2024-08-07 08:58:15,Queens,Astoria,Manhattan,Chelsea,6,15.96,46.03,6.96,1.53,54.52,Venmo,5,VEND002,1.0,38,25.2
1151,2024-04-15 09:54:38,2024-04-15 12:30:38,Bronx,Fordham,Manhattan,Upper West Side,1,19.75,36.19,8.88,0,45.07,Cash,1,VEND003,1.0,156,7.6
1152,2024-11-21 21:04:43,2024-11-21 23:38:43,Manhattan,Lower East Side,Staten Island,Great Kills,5,19.33,33.57,6.76,0,40.33,Google Pay,3,VEND001,1.0,154,7.5
1153,2024-11-21 00:57:05,2024-11-21 02:15:05,Staten Island,St. George,Bronx,Pelham Bay,3,28.97,85.85,18.41,11.32,115.58,Cash,4,VEND002,1.0,78,22.3
1154,2025-02-17 02:16:55,2025-02-17 02:19:55,Queens,Long Island City,Bronx,Pelham Bay,3,0.61,4.02,0.39,0,4.41,Cash,5,VEND003,1.0,3,12.2
1155,2025-02-27 18:33:29,2025-02-27 19:58:29,Manhattan,Greenwich Village,Brooklyn,Park Slope,1,21.35,50.44,7.54,0,57.98,Apple Pay,2,VEND001,1.0,85,15.1
1156,2024-08-21 07:28:33,2024-08-21 08:41:33,Manhattan,Greenwich Village,Manhattan,Financial District,2,10.42,27.73,2.84,0,30.57,Business Card,5,VEND002,1.0,73,8.6
1157,2024-07-26 04:30:42,2024-07-26 04:46:42,Queens,Jamaica,Staten Island,Port Richmond,5,1.95,6.4,0.57,0,6.97,Google Pay,4,VEND003,1.0,16,7.3
1158,2025-02-24 05:43:46,2025-02-24 07:00:46,Manhattan,Harlem,Queens,Woodside,1,17.93,33.29,5.9,0,39.19,Credit Card,1,VEND001,1.0,77,14.0
1159,2024-12-29 13:45:33,2024-12-29 14:44:33,Queens,Woodside,Brooklyn,DUMBO,1,12.01,20.77,3.29,0,24.06,Credit Card,1,VEND002,1.0,59,12.2
1160,2024-06-30 02:40:57,2024-06-30 06:04:57,Staten Island,Port Richmond,Brooklyn,Bushwick,6,29.25,85.81,12.34,0,98.15,Business Card,1,VEND003,1.0,204,8.6
1161,2025-01-07 16:44:07,2025-01-07 17:42:07,Manhattan,Harlem,Manhattan,Times Square,2,11.69,27.86,2.2,0,30.06,Apple Pay,2,VEND001,1.0,58,12.1
1162,2024-09-22 03:38:35,2024-09-22 04:01:35,Brooklyn,Bedford-Stuyvesant,Manhattan,Midtown,3,5.1,13.65,2.61,0,16.26,Apple Pay,2,VEND002,1.0,23,13.3
1163,2025-02-28 11:29:47,2025-02-28 15:10:47,Queens,Astoria,Bronx,Mott Haven,5,29.62,61.98,7.34,0,69.32,Business Card,3,VEND003,1.0,221,8.0
1164,2024-12-25 02:35:56,2024-12-25 05:46:56,Bronx,Mott Haven,Queens,Long Island City,6,26.5,52.22,7.48,0,59.7,Apple Pay,2,VEND001,1.0,191,8.3
