sale_id,date,product_sku,product_name,category,gender,region,state,city,retailer,sales_channel,units_sold,unit_price,total_sales,operating_profit,margin_pct
1311,2025-03-17,ADS6511,Copa,Football,Men,West,Pennsylvania,Kaiserbury,Eastbay,Online,25,113.39,2834.75,1822.74,64.3
1312,2025-04-23,ADS5109,Training,Training,Unisex,Northeast,Ohio,Huffmanberg,Eastbay,Online,3,55.23,165.69,90.96,54.9
1313,2024-09-20,ADS1838,Training,Training,Unisex,West,California,Drakeville,Macys,Online,47,151.41,7116.27,3728.93,52.4
1314,2024-09-20,ADS5553,Forum,Lifestyle,Women,Southeast,California,West Johnland,Eastbay,Outlet,21,242.77,5098.17,2442.02,47.9
1315,2024-12-22,ADS9294,Superstar,Lifestyle,Unisex,Southwest,Pennsylvania,Cynthiaberg,Foot Locker,Outlet,44,208.1,9156.4,4587.36,50.1
1316,2024-05-31,ADS7343,Cloudfoam,Casual,Unisex,Midwest,Michigan,East Jonathan,Eastbay,Online,37,239.87,8875.19,4668.35,52.6
1317,2024-10-12,ADS2945,Predator,Football,Men,Northeast,Illinois,West Daniel,Nordstrom,Retail,20,123.19,2463.8,1426.54,57.9
1318,2025-05-19,ADS7308,Cloudfoam,Casual,Unisex,Midwest,Pennsylvania,East Kathyfort,Dicks Sporting Goods,Outlet,8,131.59,1052.72,665.32,63.2
1319,2024-02-01,ADS2927,Adizero,Running,Men,Southeast,Pennsylvania,Willismouth,Nordstrom,Outlet,10,153.94,1539.4,926.72,60.2
1320,2025-06-05,ADS7624,Superstar,Lifestyle,Unisex,Northeast,Michigan,East Larry,Macys,Online,44,90.52,3982.88,2091.01,52.5
1321,2025-05-11,ADS7027,Terrex,Outdoor,Men,Southeast,Pennsylvania,Clarkport,Finish Line,Online,36,180.64,6503.04,3797.78,58.4
1322,2024-01-03,ADS9677,X Speedportal,Football,Men,Midwest,Ohio,North Kristenberg,Champs Sports,Retail,27,81.12,2190.24,900.19,41.1
1323,2025-05-18,ADS5185,Ultraboost,Running,Men,Midwest,Michigan,New Sarahstad,Foot Locker,Retail,8,141.01,1128.08,542.61,48.1
1324,2024-02-20,ADS5452,Copa,Football,Men,Northeast,Pennsylvania,Rachelland,Nordstrom,Retail,4,35.49,141.96,81.49,57.4
1325,2024-02-18,ADS3015,Supernova,Running,Men,Northeast,Georgia,Lake Maryville,Macys,Online,50,67.03,3351.5,2037.71,60.8
1326,2025-06-08,ADS7735,Ultraboost,Running,Women,West,New York,Laurastad,Dicks Sporting Goods,Outlet,39,200.28,7810.92,3874.22,49.6
1327,2025-03-09,ADS6005,NMD,Lifestyle,Women,Southeast,Pennsylvania,Ernestfurt,Finish Line,Outlet,22,177.27,3899.94,2242.47,57.5
1328,2025-02-18,ADS3444,X Speedportal,Football,Men,Midwest,Texas,Mariobury,Eastbay,Outlet,38,90.6,3442.8,1938.3,56.3
1329,2024-03-25,ADS6270,NMD,Lifestyle,Men,Midwest,Pennsylvania,West Jodi,Nordstrom,Outlet,27,209.68,5661.36,3051.47,53.9
1330,2024-12-27,ADS4987,Ultraboost,Running,Women,Southwest,Texas,Lake Tony,Adidas.com,Outlet,45,214.81,9666.45,6225.19,64.4
1331,2025-01-06,ADS3340,Adicross,Golf,Men,Midwest,Arizona,Hawkinsfort,Adidas.com,Retail,38,75.32,2862.16,1640.02,57.3
1332,2024-11-26,ADS7574,Forum,Lifestyle,Women,Northeast,Texas,New Bradleyville,Eastbay,Retail,36,133.81,4817.16,2153.27,44.7
1333,2025-02-05,ADS3585,Predator,Football,Men,Midwest,Georgia,Anthonybury,Adidas.com,Online,17,185.64,3155.88,1161.36,36.8
1334,2025-06-25,ADS7501,Copa,Football,Men,Southwest,Pennsylvania,Lloydchester,Nordstrom,Online,7,61.0,427.0,201.97,47.3
1335,2024-10-06,ADS3551,Forum,Lifestyle,Women,Southwest,Arizona,Bishopchester,Eastbay,Online,1,201.93,201.93,97.13,48.1
1336,2024-07-24,ADS1151,Ultraboost,Running,Women,Southwest,Illinois,Matthewchester,Dicks Sporting Goods,Outlet,48,127.44,6117.12,3896.61,63.7
1337,2024-03-18,ADS1385,Ultraboost,Running,Women,Midwest,Florida,Brooksside,Foot Locker,Retail,47,68.82,3234.54,1720.78,53.2
1338,2024-04-30,ADS3751,Cloudfoam,Casual,Unisex,Southwest,California,Moodyton,Dicks Sporting Goods,Outlet,9,134.3,1208.7,761.48,63.0
1339,2024-11-22,ADS4803,Terrex,Outdoor,Men,West,Texas,Jonathanburgh,Nordstrom,Outlet,5,102.08,510.4,239.38,46.9
1340,2024-12-24,ADS3066,Copa,Football,Men,Midwest,Georgia,Lake Theresaville,Adidas.com,Retail,18,249.06,4483.08,2761.58,61.6
1341,2024-01-16,ADS1734,Training,Training,Unisex,Southeast,Georgia,Deborahmouth,Adidas.com,Retail,33,208.48,6879.84,2731.3,39.7
1342,2024-05-03,ADS4027,Forum,Lifestyle,Men,Southwest,Texas,Yorkfurt,Finish Line,Retail,45,103.86,4673.7,2126.53,45.5
1343,2025-04-07,ADS3212,Ultraboost,Running,Men,Southeast,California,Barrettmouth,Champs Sports,Retail,31,185.84,5761.04,2408.11,41.8
1344,2025-03-07,ADS1069,Ultraboost,Running,Women,Midwest,Florida,Jamieville,Dicks Sporting Goods,Retail,21,128.62,2701.02,1177.64,43.6
1345,2024-10-06,ADS7748,Superstar,Lifestyle,Unisex,West,Illinois,Port Erinside,Finish Line,Retail,42,169.85,7133.7,2739.34,38.4
1346,2024-11-06,ADS2200,Predator,Football,Men,Southwest,Michigan,West Christopherview,Adidas.com,Retail,33,185.77,6130.41,3518.86,57.4
1347,2025-05-29,ADS6454,Adizero,Running,Men,Southwest,Florida,New Steven,Dicks Sporting Goods,Online,34,86.55,2942.7,1059.37,36.0
1348,2024-05-25,ADS7305,Predator,Football,Men,Midwest,Ohio,Travisfort,Nordstrom,Retail,29,116.31,3372.99,2047.4,60.7
1349,2025-06-20,ADS8216,Stan Smith,Lifestyle,Unisex,Northeast,Ohio,Brownmouth,Nordstrom,Retail,21,122.88,2580.48,996.07,38.6
1350,2024-12-03,ADS7119,Ultraboost,Running,Men,Northeast,Michigan,South Scottberg,Champs Sports,Outlet,11,113.3,1246.3,669.26,53.7
1351,2024-09-12,ADS3075,Forum,Lifestyle,Women,Southeast,Ohio,Thomasmouth,Champs Sports,Outlet,18,226.24,4072.32,1779.6,43.7
1352,2025-06-12,ADS3465,Superstar,Lifestyle,Unisex,Southwest,Florida,New Thomas,Nordstrom,Retail,21,235.55,4946.55,2562.31,51.8
1353,2024-03-01,ADS6666,Ultraboost,Running,Men,Northeast,Ohio,Judyfurt,Foot Locker,Retail,42,42.52,1785.84,725.05,40.6
1354,2025-04-18,ADS4289,Ultraboost,Running,Women,Southwest,Michigan,Robinchester,Macys,Outlet,24,184.38,4425.12,1650.57,37.3
1355,2024-07-19,ADS4242,Adicross,Golf,Men,Midwest,Illinois,Pamelachester,Nordstrom,Outlet,12,81.84,982.08,477.29,48.6
1356,2024-05-30,ADS7932,Ultraboost,Running,Men,Southeast,Texas,Westport,Finish Line,Retail,40,178.84,7153.6,4635.53,64.8
1357,2024-08-29,ADS7171,Cloudfoam,Casual,Unisex,Northeast,Ohio,Josephstad,Dicks Sporting Goods,Outlet,26,199.11,5176.86,2241.58,43.3
1358,2025-05-28,ADS3312,Cloudfoam,Casual,Unisex,Southeast,Illinois,West Shelly,Eastbay,Online,16,200.55,3208.8,1267.48,39.5
1359,2025-04-06,ADS9651,NMD,Lifestyle,Women,Northeast,New York,Lake Jeremy,Eastbay,Online,1,55.38,55.38,21.16,38.2
1360,2025-04-19,ADS5113,X Speedportal,Football,Men,Southeast,Pennsylvania,Bryanfort,Macys,Outlet,36,44.37,1597.32,846.58,53.0
1361,2024-01-04,ADS8987,Forum,Lifestyle,Men,West,Florida,Port Christophertown,Adidas.com,Outlet,26,209.04,5435.04,2744.7,50.5
1362,2024-06-06,ADS9877,Ultraboost,Running,Men,West,Arizona,Lake Brandyland,Adidas.com,Retail,2,147.06,294.12,131.47,44.7
1363,2025-05-13,ADS4155,NMD,Lifestyle,Women,Southeast,Illinois,Port Robert,Adidas.com,Retail,8,43.99,351.92,151.33,43.0
1364,2025-04-25,ADS1790,Supernova,Running,Men,Midwest,Georgia,Youngland,Finish Line,Retail,48,153.87,7385.76,2836.13,38.4
1365,2025-03-01,ADS1623,NMD,Lifestyle,Women,Southeast,Texas,Miguelmouth,Finish Line,Online,43,189.94,8167.42,3920.36,48.0
1366,2024-07-10,ADS7848,Forum,Lifestyle,Men,Northeast,New York,Christinaville,Foot Locker,Online,27,123.35,3330.45,1735.16,52.1
1367,2025-06-03,ADS5231,Copa,Football,Men,Southeast,Michigan,Wendyview,Foot Locker,Online,29,229.73,6662.17,3990.64,59.9
1368,2024-10-05,ADS3600,Terrex,Outdoor,Men,Northeast,Pennsylvania,Alexandertown,Macys,Outlet,13,156.69,2036.97,955.34,46.9
1369,2024-08-15,ADS6259,NMD,Lifestyle,Women,West,Texas,Smithstad,Dicks Sporting Goods,Retail,17,212.07,3605.19,1892.72,52.5
1370,2025-06-05,ADS4671,Ultraboost,Running,Men,Northeast,Illinois,Samanthachester,Champs Sports,Retail,10,220.33,2203.3,771.15,35.0
1371,2025-01-02,ADS2965,Cloudfoam,Casual,Unisex,Southwest,Georgia,Medinachester,Nordstrom,Retail,23,243.25,5594.75,2791.78,49.9
1372,2025-01-12,ADS6658,NMD,Lifestyle,Women,Northeast,Illinois,Davidhaven,Finish Line,Outlet,14,170.82,2391.48,853.76,35.7
1373,2024-02-09,ADS6762,Training,Training,Unisex,Northeast,Michigan,East Shannon,Champs Sports,Online,7,97.5,682.5,320.09,46.9
1374,2024-04-19,ADS4704,Adicross,Golf,Men,Northeast,Pennsylvania,Bridgetberg,Dicks Sporting Goods,Retail,9,75.86,682.74,396.67,58.1
1375,2024-06-16,ADS7770,Forum,Lifestyle,Women,Northeast,Florida,East Victoria,Nordstrom,Retail,7,117.89,825.23,515.77,62.5
1376,2024-01-14,ADS9257,Forum,Lifestyle,Women,Northeast,Ohio,Port Michael,Finish Line,Outlet,35,89.03,3116.05,1461.43,46.9
1377,2025-03-16,ADS7045,Predator,Football,Men,Midwest,Illinois,Port Eric,Dicks Sporting Goods,Outlet,3,102.14,306.42,154.74,50.5
1378,2025-03-13,ADS9354,Forum,Lifestyle,Women,Northeast,Arizona,Sarahview,Dicks Sporting Goods,Online,23,145.72,3351.56,1739.46,51.9
1379,2025-03-19,ADS4213,Cloudfoam,Casual,Unisex,Southeast,Ohio,Port Cameronstad,Champs Sports,Online,24,166.56,3997.44,1854.81,46.4
1380,2024-12-11,ADS7788,Ultraboost,Running,Women,West,Florida,Reneemouth,Foot Locker,Online,11,128.65,1415.15,554.74,39.2
1381,2024-01-25,ADS4372,Forum,Lifestyle,Women,West,Arizona,Grantfurt,Nordstrom,Retail,17,108.2,1839.4,711.85,38.7
1382,2024-12-12,ADS1536,Forum,Lifestyle,Women,Southeast,New York,Claytonfort,Adidas.com,Online,48,214.53,10297.44,6013.7,58.4
1383,2024-09-29,ADS7889,Ultraboost,Running,Women,Southeast,Arizona,South Madelinefort,Macys,Retail,44,141.88,6242.72,4007.83,64.2
1384,2024-03-31,ADS5690,Ultraboost,Running,Men,Midwest,Pennsylvania,Waltersmouth,Finish Line,Retail,25,63.71,1592.75,872.83,54.8
1385,2025-03-05,ADS5042,NMD,Lifestyle,Men,West,Texas,Amystad,Adidas.com,Outlet,42,94.68,3976.56,1729.8,43.5
1386,2025-01-22,ADS3026,NMD,Lifestyle,Men,West,Georgia,Clineland,Champs Sports,Retail,16,75.05,1200.8,685.66,57.1
1387,2024-10-13,ADS5210,Supernova,Running,Men,Southwest,Pennsylvania,Willishaven,Dicks Sporting Goods,Online,28,226.01,6328.28,3429.93,54.2
1388,2025-01-23,ADS4775,Forum,Lifestyle,Men,West,Illinois,Jarviston,Finish Line,Outlet,4,52.09,208.36,91.47,43.9
1389,2025-03-18,ADS2391,Ultraboost,Running,Women,West,Pennsylvania,Lake Thomas,Eastbay,Outlet,12,216.93,2603.16,1218.28,46.8
1390,2024-08-27,ADS4632,Forum,Lifestyle,Women,Southeast,Illinois,Lake Stephanie,Dicks Sporting Goods,Online,49,203.96,9994.04,4537.29,45.4
1391,2025-03-21,ADS3124,Adicross,Golf,Men,Southeast,Illinois,North Tristanchester,Dicks Sporting Goods,Retail,15,80.52,1207.8,763.33,63.2
1392,2024-01-15,ADS8474,Forum,Lifestyle,Women,Midwest,Ohio,Amandaside,Eastbay,Outlet,50,137.53,6876.5,2778.11,40.4
1393,2024-01-03,ADS9538,Adicross,Golf,Men,West,Ohio,Riverastad,Dicks Sporting Goods,Online,7,45.3,317.1,173.77,54.8
1394,2024-07-28,ADS8077,Forum,Lifestyle,Men,Northeast,Florida,Port Samantha,Champs Sports,Online,19,236.17,4487.23,2279.51,50.8
1395,2024-07-24,ADS9752,NMD,Lifestyle,Women,Southwest,Michigan,Jenkinsstad,Macys,Online,26,84.51,2197.26,1237.06,56.3
1396,2024-08-17,ADS6426,Ultraboost,Running,Men,West,Michigan,West Belinda,Finish Line,Retail,43,198.0,8514.0,3712.1,43.6
1397,2025-04-13,ADS8779,NMD,Lifestyle,Women,Northeast,Georgia,Port Courtney,Finish Line,Outlet,20,205.19,4103.8,1986.24,48.4
1398,2024-01-24,ADS1894,Superstar,Lifestyle,Unisex,Southeast,Ohio,Oliviaburgh,Macys,Retail,16,148.14,2370.24,922.02,38.9
1399,2024-10-20,ADS8769,Adizero,Running,Men,West,Illinois,Port Michelle,Champs Sports,Outlet,46,218.22,10038.12,5520.97,55.0
1400,2024-04-08,ADS2118,Ultraboost,Running,Women,West,Arizona,North Hayley,Champs Sports,Online,34,173.64,5903.76,3241.16,54.9
1401,2024-07-16,ADS6334,Cloudfoam,Casual,Unisex,West,Illinois,Tuckerton,Nordstrom,Outlet,6,195.45,1172.7,717.69,61.2
1402,2024-06-30,ADS6493,Stan Smith,Lifestyle,Unisex,Southwest,New York,Tuckerton,Finish Line,Outlet,5,186.42,932.1,357.93,38.4
1403,2025-06-27,ADS5600,Adicross,Golf,Men,Southwest,Florida,Delgadofurt,Eastbay,Retail,4,241.67,966.68,363.47,37.6
1404,2024-02-21,ADS7210,Cloudfoam,Casual,Unisex,Midwest,Illinois,West Peterchester,Eastbay,Outlet,44,64.59,2841.96,1162.36,40.9
1405,2024-01-01,ADS3518,Ultraboost,Running,Women,Southeast,California,Paulaburgh,Adidas.com,Outlet,46,157.59,7249.14,3581.08,49.4
1406,2024-02-26,ADS5186,Forum,Lifestyle,Men,Southeast,Michigan,West Erica,Champs Sports,Outlet,2,40.0,80.0,30.32,37.9
1407,2024-06-25,ADS2405,Cloudfoam,Casual,Unisex,Midwest,Pennsylvania,Cruzville,Nordstrom,Outlet,26,163.17,4242.42,1718.18,40.5
1408,2024-06-30,ADS1700,Adicross,Golf,Men,West,Georgia,North Alexandrastad,Eastbay,Online,38,58.15,2209.7,1281.63,58.0
1409,2024-11-23,ADS5344,Ultraboost,Running,Men,Midwest,Michigan,Alberttown,Eastbay,Online,1,177.72,177.72,62.2,35.0
1410,2025-01-19,ADS5800,X Speedportal,Football,Men,West,Georgia,Laurenland,Champs Sports,Retail,12,68.67,824.04,407.9,49.5
1411,2025-01-30,ADS1735,Stan Smith,Lifestyle,Unisex,Midwest,Texas,Ingrammouth,Eastbay,Online,34,168.12,5716.08,2343.59,41.0
1412,2024-07-09,ADS4557,Ultraboost,Running,Women,Midwest,Florida,East William,Finish Line,Retail,22,68.39,1504.58,555.19,36.9
1413,2024-04-13,ADS8331,Predator,Football,Men,Southwest,Pennsylvania,Maryborough,Eastbay,Online,30,238.08,7142.4,3299.79,46.2
1414,2024-09-25,ADS6485,X Speedportal,Football,Men,West,Pennsylvania,Brendanland,Nordstrom,Online,9,229.19,2062.71,961.22,46.6
1415,2025-06-20,ADS8169,NMD,Lifestyle,Men,West,Texas,Lake Stacey,Macys,Online,1,178.11,178.11,78.37,44.0
1416,2025-04-03,ADS3987,Forum,Lifestyle,Women,West,California,Port Brendamouth,Champs Sports,Online,5,231.18,1155.9,623.03,53.9
1417,2024-05-05,ADS7439,Supernova,Running,Men,Southwest,Arizona,Campbellbury,Eastbay,Outlet,17,138.49,2354.33,1527.96,64.9
1418,2024-06-12,ADS2961,X Speedportal,Football,Men,Southeast,Illinois,East Sheila,Finish Line,Retail,48,137.03,6577.44,2479.69,37.7
1419,2024-03-25,ADS1826,Training,Training,Unisex,Southeast,New York,East Riley,Nordstrom,Online,43,125.99,5417.57,3212.62,59.3
1420,2024-06-02,ADS3365,Training,Training,Unisex,Midwest,Ohio,Scottfurt,Eastbay,Outlet,37,235.0,8695.0,4017.09,46.2
1421,2024-08-07,ADS8775,Training,Training,Unisex,West,Texas,Lake Darren,Adidas.com,Outlet,21,140.27,2945.67,1676.09,56.9
1422,2024-05-25,ADS5874,Forum,Lifestyle,Women,Southwest,Georgia,Jeffreyberg,Macys,Outlet,45,72.81,3276.45,1366.28,41.7
1423,2024-06-15,ADS7207,Cloudfoam,Casual,Unisex,Northeast,Illinois,Dunnhaven,Finish Line,Outlet,5,196.07,980.35,397.04,40.5
1424,2024-10-11,ADS7469,Training,Training,Unisex,Southeast,Pennsylvania,Port Hectorview,Nordstrom,Retail,16,179.09,2865.44,1094.6,38.2
1425,2024-04-30,ADS1626,Copa,Football,Men,West,Ohio,Maxwellview,Foot Locker,Outlet,38,89.97,3418.86,2085.5,61.0
1426,2024-12-01,ADS1270,Adicross,Golf,Men,Northeast,Georgia,West Christopher,Finish Line,Retail,26,119.55,3108.3,1289.94,41.5
1427,2025-06-24,ADS1881,Stan Smith,Lifestyle,Unisex,Midwest,Texas,North Brooke,Champs Sports,Retail,8,187.87,1502.96,883.74,58.8
1428,2024-07-21,ADS1908,Supernova,Running,Men,Midwest,Michigan,Margaretberg,Foot Locker,Online,30,130.75,3922.5,2396.65,61.1
1429,2024-08-12,ADS4201,NMD,Lifestyle,Men,Southwest,Florida,Christopherburgh,Champs Sports,Retail,24,194.29,4662.96,2704.52,58.0
1430,2024-08-31,ADS6192,Superstar,Lifestyle,Unisex,West,Michigan,Lake Katherine,Champs Sports,Retail,41,138.79,5690.39,3505.28,61.6
1431,2024-08-30,ADS5885,Ultraboost,Running,Women,West,Arizona,New Michael,Adidas.com,Retail,4,135.79,543.16,244.42,45.0
1432,2024-10-03,ADS7294,Adizero,Running,Men,West,Arizona,Gouldton,Foot Locker,Retail,45,246.92,11111.4,5844.6,52.6
1433,2024-05-15,ADS8835,Copa,Football,Men,Northeast,California,Contreraston,Dicks Sporting Goods,Outlet,12,186.32,2235.84,1435.41,64.2
1434,2024-06-03,ADS4475,Predator,Football,Men,Southeast,Georgia,Lake Jacob,Finish Line,Retail,45,81.63,3673.35,2196.66,59.8
1435,2024-11-05,ADS8119,X Speedportal,Football,Men,West,Michigan,Ashleystad,Macys,Online,11,125.45,1379.95,509.2,36.9
1436,2025-03-29,ADS2104,Terrex,Outdoor,Men,West,Illinois,North Amy,Dicks Sporting Goods,Outlet,6,142.44,854.64,476.89,55.8
1437,2024-09-01,ADS7777,Terrex,Outdoor,Men,Northeast,Pennsylvania,Charlesside,Champs Sports,Outlet,38,48.57,1845.66,841.62,45.6
1438,2024-10-24,ADS4606,Terrex,Outdoor,Men,Midwest,Ohio,North Melissa,Dicks Sporting Goods,Outlet,39,107.24,4182.36,1660.4,39.7
1439,2025-01-18,ADS8162,Adicross,Golf,Men,Southeast,California,West Aimeefurt,Dicks Sporting Goods,Online,43,154.62,6648.66,2380.22,35.8
1440,2025-04-22,ADS6846,Superstar,Lifestyle,Unisex,Southeast,Michigan,Port Jeffreychester,Eastbay,Outlet,15,165.8,2487.0,1464.84,58.9
1441,2024-03-09,ADS6746,Forum,Lifestyle,Women,West,Georgia,Lewisfurt,Macys,Retail,47,57.33,2694.51,1665.21,61.8
1442,2024-02-19,ADS9172,Superstar,Lifestyle,Unisex,Midwest,Georgia,New Melissaland,Macys,Outlet,43,123.27,5300.61,2348.17,44.3
1443,2024-11-15,ADS9518,Terrex,Outdoor,Men,Southeast,Texas,Donnaberg,Adidas.com,Online,30,104.01,3120.3,1731.77,55.5
1444,2024-12-28,ADS1804,Terrex,Outdoor,Men,West,Pennsylvania,Christinaport,Nordstrom,Retail,4,191.08,764.32,388.27,50.8
1445,2025-01-14,ADS6544,Copa,Football,Men,West,Texas,Andersonport,Adidas.com,Retail,23,211.05,4854.15,2791.14,57.5
1446,2025-05-06,ADS7888,NMD,Lifestyle,Women,Southwest,Arizona,Lake Alexisbury,Eastbay,Retail,1,37.27,37.27,19.34,51.9
1447,2025-01-26,ADS8316,X Speedportal,Football,Men,West,Michigan,Dianeberg,Champs Sports,Retail,6,142.4,854.4,449.41,52.6
1448,2024-03-11,ADS6414,NMD,Lifestyle,Men,Southeast,Florida,Lake Joseph,Finish Line,Retail,41,213.47,8752.27,3842.25,43.9
1449,2025-06-07,ADS4749,Ultraboost,Running,Women,Southeast,Pennsylvania,West Amy,Dicks Sporting Goods,Online,48,130.18,6248.64,3261.79,52.2
1450,2025-06-14,ADS2216,Cloudfoam,Casual,Unisex,Midwest,California,Murrayburgh,Dicks Sporting Goods,Online,11,232.77,2560.47,1282.8,50.1
1451,2024-07-21,ADS9171,Forum,Lifestyle,Women,Southeast,Illinois,Lake Susan,Nordstrom,Online,36,97.39,3506.04,2159.72,61.6
1452,2025-06-24,ADS1142,Adicross,Golf,Men,Midwest,California,Christychester,Macys,Retail,8,242.18,1937.44,1026.84,53.0
1453,2024-06-24,ADS7997,Stan Smith,Lifestyle,Unisex,Southeast,Arizona,New Nancychester,Foot Locker,Retail,2,196.58,393.16,211.13,53.7
1454,2024-11-22,ADS7712,Terrex,Outdoor,Men,Southwest,California,New Sarachester,Nordstrom,Outlet,32,239.14,7652.48,3711.45,48.5
1455,2024-02-28,ADS5883,Forum,Lifestyle,Men,Southwest,Florida,Jonesshire,Champs Sports,Retail,6,165.4,992.4,478.34,48.2
1456,2024-10-06,ADS9636,Terrex,Outdoor,Men,Midwest,Michigan,East Melissatown,Eastbay,Retail,29,79.07,2293.03,1247.41,54.4
1457,2024-10-12,ADS6934,NMD,Lifestyle,Women,Southwest,Texas,North Melaniemouth,Finish Line,Online,44,195.71,8611.24,4770.63,55.4
1458,2024-06-15,ADS7394,X Speedportal,Football,Men,Northeast,Georgia,Mauricefurt,Finish Line,Outlet,17,241.23,4100.91,2612.28,63.7
1459,2024-08-27,ADS8810,Adicross,Golf,Men,Southwest,Illinois,Bairdland,Finish Line,Retail,31,73.93,2291.83,974.03,42.5
1460,2024-10-09,ADS9441,Superstar,Lifestyle,Unisex,Southwest,Pennsylvania,Taylorburgh,Nordstrom,Retail,15,52.06,780.9,392.01,50.2
1461,2024-05-30,ADS9983,Adizero,Running,Men,West,Michigan,West Rebeccashire,Eastbay,Retail,40,203.87,8154.8,3049.9,37.4
1462,2025-06-23,ADS4619,Terrex,Outdoor,Men,Southeast,New York,North Cory,Adidas.com,Outlet,43,140.95,6060.85,3097.09,51.1
1463,2025-05-21,ADS6237,Ultraboost,Running,Men,Midwest,Ohio,Jessicaton,Foot Locker,Retail,21,232.4,4880.4,2571.97,52.7
1464,2024-02-18,ADS1531,Predator,Football,Men,Midwest,Arizona,Port Jasminestad,Foot Locker,Outlet,36,116.65,4199.4,1927.52,45.9
1465,2025-04-11,ADS3059,Predator,Football,Men,Southwest,Texas,Roseside,Dicks Sporting Goods,Online,12,94.61,1135.32,496.13,43.7
1466,2025-02-14,ADS7658,Predator,Football,Men,Midwest,Florida,Annehaven,Finish Line,Retail,4,88.1,352.4,205.1,58.2
1467,2025-03-03,ADS8738,NMD,Lifestyle,Men,Midwest,Arizona,West Brian,Adidas.com,Outlet,24,223.51,5364.24,2864.5,53.4
1468,2025-01-10,ADS2966,Training,Training,Unisex,West,Georgia,Brandonchester,Adidas.com,Outlet,11,249.47,2744.17,1374.83,50.1
1469,2025-06-09,ADS8711,Forum,Lifestyle,Women,West,Michigan,Thomasmouth,Dicks Sporting Goods,Outlet,49,155.43,7616.07,4105.06,53.9
1470,2024-06-23,ADS7961,Forum,Lifestyle,Women,Southeast,California,Johnsontown,Eastbay,Retail,30,246.61,7398.3,4483.37,60.6
1471,2024-08-22,ADS8165,Predator,Football,Men,Southwest,Georgia,East Nicholasport,Adidas.com,Outlet,33,159.92,5277.36,2992.26,56.7
1472,2025-03-01,ADS6339,Forum,Lifestyle,Women,Midwest,California,Autumntown,Adidas.com,Outlet,32,176.33,5642.56,2826.92,50.1
1473,2024-09-29,ADS8269,Copa,Football,Men,Southeast,Arizona,Danielsfurt,Champs Sports,Online,24,94.65,2271.6,1247.11,54.9
1474,2025-06-21,ADS4789,Ultraboost,Running,Men,Southeast,New York,South Stephanieborough,Champs Sports,Retail,2,182.55,365.1,229.65,62.9
1475,2024-05-26,ADS7321,Stan Smith,Lifestyle,Unisex,Southeast,California,North Jeffrey,Nordstrom,Outlet,11,131.46,1446.06,656.51,45.4
1476,2024-01-04,ADS9189,Copa,Football,Men,Northeast,Texas,Caseyton,Eastbay,Retail,48,179.2,8601.6,3913.73,45.5
1477,2025-05-15,ADS8246,Adicross,Golf,Men,Southeast,Illinois,Lake Pamela,Nordstrom,Outlet,36,78.71,2833.56,1705.8,60.2
1478,2025-06-24,ADS8542,Adizero,Running,Men,Northeast,Michigan,Colemanton,Macys,Online,38,189.09,7185.42,4210.66,58.6
1479,2025-01-13,ADS1036,Forum,Lifestyle,Women,Midwest,Florida,Brownmouth,Champs Sports,Retail,21,105.81,2222.01,1286.54,57.9
1480,2025-05-05,ADS7077,Forum,Lifestyle,Women,Northeast,Pennsylvania,West Darrell,Adidas.com,Retail,34,65.52,2227.68,924.49,41.5
1481,2024-03-12,ADS7806,Adizero,Running,Men,Southwest,New York,Mckeehaven,Foot Locker,Online,3,206.46,619.38,292.97,47.3
1482,2025-05-16,ADS8371,Forum,Lifestyle,Men,Northeast,New York,Angelicaport,Eastbay,Outlet,36,103.28,3718.08,1572.75,42.3
1483,2024-05-01,ADS3549,Adicross,Golf,Men,Northeast,Illinois,Williamstad,Dicks Sporting Goods,Retail,37,83.24,3079.88,1887.97,61.3
1484,2024-07-18,ADS1041,Adizero,Running,Men,Southwest,Florida,North Eric,Adidas.com,Outlet,7,82.88,580.16,286.6,49.4
1485,2024-10-07,ADS5273,Terrex,Outdoor,Men,West,Florida,Christophermouth,Champs Sports,Outlet,3,149.1,447.3,211.13,47.2
1486,2024-03-25,ADS7466,Forum,Lifestyle,Men,Southwest,Ohio,West Susan,Champs Sports,Online,11,126.03,1386.33,568.4,41.0
1487,2024-08-22,ADS6732,Training,Training,Unisex,West,Ohio,Robertland,Eastbay,Online,24,137.08,3289.92,2135.16,64.9
1488,2024-10-09,ADS8240,Adicross,Golf,Men,Southwest,New York,North Josephside,Nordstrom,Online,1,97.48,97.48,43.48,44.6
