session_id,date,customer_id,utm_source,utm_medium,landing_page,product_viewed,added_to_cart,reached_checkout,purchase_completed,revenue,device_type,browser,country,city,new_vs_returning,session_duration_sec,pages_visited,abandonment_reason
1309,2024-09-27,CUST1309,TikTok,referral,/about,No,No,No,No,0,Mobile,Opera,UK,Harveyville,Returning,14,2,Bounced
1310,2024-09-22,CUST1310,Facebook Ads,cpc,/sale,Yes,Yes,No,No,0,Tablet,Edge,AU,West Samanthastad,Returning,146,9,Checkout Abandoned
1311,2025-03-27,CUST1311,Twitter,referral,/sale,Yes,Yes,Yes,No,0,Mobile,Safari,CA,Lake Travis,New Visitor,256,10,Account Required
1312,2024-08-12,CUST1312,Organic Search,cpc,/collections,Yes,Yes,Yes,No,0,Mobile,Firefox,US,West Carolinestad,Returning,389,7,Payment Failed
1313,2024-09-08,CUST1313,Facebook Ads,referral,/about,Yes,Yes,No,No,0,Desktop,Firefox,US,West Aimee,Returning,468,11,Checkout Abandoned
1314,2025-04-13,CUST1314,Instagram,cpc,/collections,No,No,No,No,0,Tablet,Edge,BR,South Jennifer,Returning,7,2,Bounced
1315,2024-06-22,CUST1315,Google Ads,cpc,/about,Yes,Yes,No,No,0,Desktop,Opera,MX,Rodriguezborough,Returning,569,9,Checkout Abandoned
1316,2025-04-02,CUST1316,Pinterest,referral,/products,Yes,No,No,No,0,Tablet,Firefox,FR,Nancyberg,New Visitor,139,5,Cart Not Initiated
1317,2024-09-11,CUST1317,Referral,email,/collections,Yes,Yes,No,No,0,Mobile,Firefox,UK,Alexandertown,New Visitor,584,14,Checkout Abandoned
1318,2025-05-09,CUST1318,Google Ads,social,/sale,No,No,No,No,0,Desktop,Chrome,UK,North Brian,Returning,3,2,Bounced
1319,2024-07-21,CUST1319,Referral,organic,/,No,No,No,No,0,Desktop,Edge,AU,Priceville,Returning,22,2,Bounced
1320,2025-05-21,CUST1320,Email,organic,/products,Yes,No,No,No,0,Desktop,Edge,US,Gomezland,Returning,12,3,Cart Not Initiated
1321,2024-06-05,CUST1321,Referral,social,/sale,Yes,Yes,No,No,0,Desktop,Chrome,BR,Terrellshire,New Visitor,28,3,Checkout Abandoned
1322,2025-02-23,CUST1322,Twitter,referral,/sale,Yes,Yes,No,No,0,Desktop,Chrome,UK,East Courtney,Returning,547,8,Checkout Abandoned
1323,2024-08-16,CUST1323,TikTok,cpc,/about,Yes,Yes,Yes,Yes,298.37,Mobile,Chrome,BR,Barrettland,Returning,377,14,
1324,2024-09-04,CUST1324,Facebook Ads,email,/about,Yes,Yes,No,No,0,Tablet,Edge,AU,Grossland,New Visitor,436,3,Checkout Abandoned
1325,2024-12-25,CUST1325,Pinterest,email,/sale,Yes,No,No,No,0,Desktop,Opera,JP,Adrianside,New Visitor,518,6,Cart Not Initiated
1326,2024-08-17,CUST1326,Pinterest,organic,/products,Yes,No,No,No,0,Tablet,Opera,JP,Garciahaven,New Visitor,122,13,Cart Not Initiated
1327,2024-12-10,CUST1327,Email,email,/products,Yes,Yes,Yes,No,0,Tablet,Firefox,DE,Gibsonview,New Visitor,197,3,No Reason
1328,2024-07-12,CUST1328,Twitter,email,/products,Yes,Yes,Yes,No,0,Mobile,Opera,BR,South Kariburgh,Returning,437,2,Slow Loading
1329,2025-03-03,CUST1329,Direct,social,/sale,Yes,Yes,Yes,No,0,Mobile,Safari,AU,Ginaview,Returning,324,10,Payment Failed
1330,2024-07-16,CUST1330,Twitter,cpc,/collections,Yes,No,No,No,0,Tablet,Edge,IN,Port Annashire,Returning,588,12,Cart Not Initiated
1331,2025-04-04,CUST1331,Pinterest,social,/sale,Yes,Yes,Yes,No,0,Desktop,Safari,BR,Louisside,New Visitor,435,15,No Reason
1332,2025-02-13,CUST1332,Google Ads,organic,/products,Yes,No,No,No,0,Desktop,Firefox,US,East Edward,Returning,265,9,Cart Not Initiated
1333,2025-01-12,CUST1333,Google Ads,social,/,Yes,Yes,Yes,No,0,Mobile,Opera,DE,Port Meaganmouth,Returning,289,7,Slow Loading
1334,2024-12-09,CUST1334,Google Ads,organic,/collections,No,No,No,No,0,Tablet,Safari,FR,Theresamouth,New Visitor,18,1,Bounced
1335,2025-02-19,CUST1335,Organic Search,referral,/products,Yes,No,No,No,0,Mobile,Edge,UK,Mackmouth,New Visitor,12,8,Cart Not Initiated
1336,2024-11-08,CUST1336,Pinterest,email,/collections,Yes,No,No,No,0,Desktop,Opera,IN,Sierrachester,Returning,506,9,Cart Not Initiated
1337,2025-04-21,CUST1337,Organic Search,email,/sale,No,No,No,No,0,Tablet,Chrome,IN,East Katherine,Returning,29,3,Bounced
1338,2024-09-01,CUST1338,Pinterest,email,/sale,Yes,Yes,No,No,0,Mobile,Safari,AU,Torresstad,New Visitor,46,5,Checkout Abandoned
1339,2024-12-03,CUST1339,Instagram,email,/,Yes,No,No,No,0,Tablet,Chrome,BR,Port David,New Visitor,236,2,Cart Not Initiated
1340,2024-11-02,CUST1340,Google Ads,cpc,/about,No,No,No,No,0,Tablet,Firefox,AU,West Annette,New Visitor,9,1,Bounced
1341,2024-06-25,CUST1341,Pinterest,email,/,Yes,No,No,No,0,Desktop,Firefox,AU,North Ginamouth,Returning,147,8,Cart Not Initiated
1342,2025-05-16,CUST1342,Google Ads,email,/,Yes,No,No,No,0,Tablet,Opera,MX,Lake Maryfurt,Returning,472,8,Cart Not Initiated
1343,2024-07-30,CUST1343,Organic Search,organic,/,No,No,No,No,0,Desktop,Opera,MX,Port Connie,New Visitor,14,3,Bounced
1344,2024-07-25,CUST1344,Referral,social,/about,No,No,No,No,0,Mobile,Edge,FR,Port Amber,Returning,5,3,Bounced
1345,2025-05-01,CUST1345,Organic Search,cpc,/,Yes,Yes,No,No,0,Mobile,Safari,CA,North Katrina,New Visitor,55,3,Checkout Abandoned
1346,2025-02-23,CUST1346,Organic Search,organic,/products,Yes,No,No,No,0,Desktop,Firefox,MX,New Angelachester,Returning,532,15,Cart Not Initiated
1347,2024-09-05,CUST1347,Google Ads,cpc,/sale,Yes,Yes,Yes,Yes,474.95,Desktop,Edge,UK,North Wanda,Returning,105,2,
1348,2024-11-22,CUST1348,Direct,social,/about,Yes,Yes,No,No,0,Mobile,Safari,FR,Danielmouth,Returning,240,3,Checkout Abandoned
1349,2024-09-21,CUST1349,Organic Search,social,/about,Yes,Yes,Yes,Yes,41.76,Tablet,Opera,IN,West Crystalberg,New Visitor,264,8,
1350,2024-09-09,CUST1350,Twitter,social,/collections,Yes,Yes,No,No,0,Tablet,Safari,IN,Schneiderberg,Returning,600,13,Checkout Abandoned
1351,2024-08-30,CUST1351,TikTok,email,/products,No,No,No,No,0,Desktop,Safari,US,Randallborough,New Visitor,28,2,Bounced
1352,2025-02-09,CUST1352,Direct,social,/about,Yes,No,No,No,0,Desktop,Chrome,AU,Glovermouth,New Visitor,431,6,Cart Not Initiated
1353,2024-06-23,CUST1353,Email,cpc,/products,Yes,No,No,No,0,Tablet,Safari,US,Burkestad,New Visitor,443,8,Cart Not Initiated
1354,2024-07-19,CUST1354,TikTok,organic,/collections,Yes,Yes,Yes,Yes,355.92,Tablet,Edge,IN,South Ashleytown,Returning,418,4,
1355,2024-08-16,CUST1355,Twitter,organic,/sale,Yes,Yes,Yes,Yes,437.26,Mobile,Chrome,FR,Wadefurt,Returning,280,12,
1356,2025-06-13,CUST1356,Twitter,referral,/,No,No,No,No,0,Mobile,Edge,DE,Justinshire,Returning,26,2,Bounced
1357,2024-06-16,CUST1357,Pinterest,social,/products,Yes,Yes,Yes,No,0,Mobile,Edge,CA,Lake Katherineburgh,Returning,595,2,High Shipping Cost
1358,2025-05-25,CUST1358,TikTok,social,/sale,Yes,No,No,No,0,Tablet,Opera,US,Sharpmouth,New Visitor,514,2,Cart Not Initiated
1359,2024-07-03,CUST1359,Instagram,cpc,/,Yes,No,No,No,0,Mobile,Opera,IN,Port Kristietown,Returning,237,12,Cart Not Initiated
1360,2024-12-06,CUST1360,Facebook Ads,referral,/,Yes,Yes,No,No,0,Tablet,Safari,CA,West Morgantown,Returning,163,5,Checkout Abandoned
1361,2024-06-02,CUST1361,Email,referral,/,Yes,Yes,Yes,Yes,66.04,Mobile,Firefox,CA,Murphymouth,Returning,234,13,
1362,2025-05-16,CUST1362,Facebook Ads,organic,/products,Yes,Yes,No,No,0,Desktop,Edge,MX,Davidview,Returning,35,14,Checkout Abandoned
1363,2025-01-12,CUST1363,Instagram,email,/collections,Yes,Yes,No,No,0,Tablet,Safari,BR,Thomasland,Returning,197,8,Checkout Abandoned
1364,2025-03-04,CUST1364,Email,cpc,/sale,Yes,Yes,Yes,No,0,Desktop,Chrome,CA,West Leslieburgh,Returning,534,4,High Shipping Cost
1365,2024-07-22,CUST1365,Pinterest,cpc,/collections,Yes,Yes,Yes,Yes,492.91,Desktop,Opera,IN,Haysborough,Returning,593,15,
1366,2025-03-19,CUST1366,TikTok,social,/sale,Yes,No,No,No,0,Desktop,Edge,AU,Charleshaven,Returning,226,14,Cart Not Initiated
1367,2024-06-08,CUST1367,Twitter,social,/about,Yes,No,No,No,0,Desktop,Firefox,JP,Pamelaborough,Returning,317,5,Cart Not Initiated
1368,2024-10-03,CUST1368,TikTok,email,/,Yes,Yes,Yes,Yes,25.15,Mobile,Safari,AU,Carlosborough,New Visitor,207,10,
1369,2024-06-18,CUST1369,Direct,referral,/sale,No,No,No,No,0,Mobile,Safari,CA,Shannonside,Returning,6,3,Bounced
1370,2024-12-18,CUST1370,Direct,email,/collections,Yes,No,No,No,0,Desktop,Edge,MX,East Shane,Returning,362,9,Cart Not Initiated
1371,2024-10-17,CUST1371,Direct,email,/,No,No,No,No,0,Tablet,Safari,JP,East Briannafort,New Visitor,20,2,Bounced
1372,2025-05-20,CUST1372,Twitter,cpc,/products,Yes,Yes,Yes,No,0,Tablet,Edge,UK,Timothyburgh,New Visitor,267,9,Slow Loading
1373,2025-05-11,CUST1373,Pinterest,cpc,/,No,No,No,No,0,Desktop,Opera,FR,New Emily,Returning,17,1,Bounced
1374,2025-01-04,CUST1374,Pinterest,organic,/,Yes,Yes,Yes,Yes,476.91,Desktop,Firefox,UK,Abbottstad,New Visitor,369,8,
1375,2024-09-03,CUST1375,Twitter,social,/products,No,No,No,No,0,Desktop,Firefox,DE,North Melinda,Returning,4,2,Bounced
1376,2024-11-01,CUST1376,Email,cpc,/about,No,No,No,No,0,Desktop,Opera,BR,West Joshuaborough,Returning,30,1,Bounced
1377,2025-05-24,CUST1377,TikTok,email,/collections,Yes,No,No,No,0,Tablet,Firefox,BR,North Kellyside,New Visitor,529,3,Cart Not Initiated
1378,2024-10-28,CUST1378,TikTok,social,/about,No,No,No,No,0,Desktop,Chrome,CA,North Briannafort,Returning,23,1,Bounced
1379,2024-09-08,CUST1379,Referral,referral,/products,Yes,Yes,No,No,0,Mobile,Safari,DE,Shepardfurt,Returning,568,14,Checkout Abandoned
1380,2025-03-15,CUST1380,Facebook Ads,social,/,No,No,No,No,0,Tablet,Edge,US,Cookland,Returning,20,3,Bounced
1381,2025-04-04,CUST1381,Google Ads,referral,/products,No,No,No,No,0,Desktop,Opera,IN,Jesseport,Returning,20,2,Bounced
1382,2025-01-17,CUST1382,Instagram,social,/about,Yes,Yes,No,No,0,Desktop,Edge,UK,New Katherine,Returning,576,3,Checkout Abandoned
1383,2024-11-24,CUST1383,Facebook Ads,cpc,/collections,Yes,No,No,No,0,Mobile,Safari,UK,West Brenda,Returning,366,2,Cart Not Initiated
1384,2024-09-22,CUST1384,Google Ads,email,/products,Yes,Yes,No,No,0,Desktop,Safari,BR,West Gregory,Returning,102,11,Checkout Abandoned
1385,2024-12-29,CUST1385,Pinterest,cpc,/about,Yes,Yes,No,No,0,Tablet,Firefox,UK,Alicialand,Returning,508,6,Checkout Abandoned
1386,2025-01-04,CUST1386,Email,cpc,/,No,No,No,No,0,Desktop,Edge,US,Rhondaland,Returning,19,1,Bounced
1387,2025-02-15,CUST1387,Google Ads,email,/products,No,No,No,No,0,Desktop,Chrome,CA,Andersonchester,Returning,4,1,Bounced
1388,2024-09-21,CUST1388,Instagram,referral,/products,Yes,Yes,Yes,Yes,40.56,Mobile,Opera,JP,Billyside,Returning,288,4,
1389,2025-03-18,CUST1389,Referral,organic,/,Yes,Yes,No,No,0,Mobile,Firefox,US,North Michaelland,Returning,388,2,Checkout Abandoned
1390,2025-05-03,CUST1390,Referral,social,/sale,Yes,No,No,No,0,Mobile,Chrome,JP,Marqueztown,New Visitor,451,11,Cart Not Initiated
1391,2025-05-06,CUST1391,Email,cpc,/products,Yes,No,No,No,0,Tablet,Opera,IN,Patriciafurt,New Visitor,345,4,Cart Not Initiated
1392,2025-01-04,CUST1392,Twitter,email,/products,Yes,No,No,No,0,Tablet,Safari,US,New Stephenfurt,Returning,320,9,Cart Not Initiated
1393,2024-11-12,CUST1393,Direct,social,/collections,Yes,No,No,No,0,Mobile,Opera,US,South Katelyn,Returning,536,9,Cart Not Initiated
1394,2024-12-09,CUST1394,Pinterest,organic,/sale,Yes,Yes,No,No,0,Mobile,Safari,FR,Johnsonville,Returning,572,2,Checkout Abandoned
1395,2025-06-25,CUST1395,Referral,referral,/products,Yes,No,No,No,0,Tablet,Chrome,FR,East Sonia,New Visitor,33,15,Cart Not Initiated
1396,2024-11-25,CUST1396,Instagram,organic,/,Yes,No,No,No,0,Tablet,Chrome,IN,Port Dannyfort,Returning,374,7,Cart Not Initiated
1397,2024-09-12,CUST1397,Referral,organic,/products,Yes,Yes,No,No,0,Mobile,Firefox,UK,Lake Tracitown,Returning,289,2,Checkout Abandoned
1398,2025-05-23,CUST1398,Instagram,social,/sale,Yes,Yes,Yes,No,0,Desktop,Opera,UK,Frankberg,Returning,283,3,Slow Loading
1399,2025-05-11,CUST1399,Referral,email,/sale,Yes,Yes,Yes,No,0,Mobile,Safari,BR,Gomezhaven,Returning,378,11,Payment Failed
1400,2024-10-31,CUST1400,TikTok,referral,/,Yes,No,No,No,0,Tablet,Safari,MX,North Michelle,Returning,165,15,Cart Not Initiated
1401,2024-11-25,CUST1401,Direct,referral,/collections,No,No,No,No,0,Tablet,Firefox,UK,North Janiceville,Returning,19,2,Bounced
1402,2025-02-25,CUST1402,Email,cpc,/sale,No,No,No,No,0,Mobile,Opera,CA,East Johnville,Returning,11,2,Bounced
1403,2025-06-20,CUST1403,Email,organic,/sale,Yes,No,No,No,0,Mobile,Safari,AU,North Adam,Returning,41,4,Cart Not Initiated
1404,2024-12-21,CUST1404,Facebook Ads,referral,/about,Yes,No,No,No,0,Tablet,Opera,FR,New Anthony,Returning,493,7,Cart Not Initiated
1405,2024-07-26,CUST1405,Instagram,referral,/,No,No,No,No,0,Desktop,Edge,CA,Mullenton,Returning,11,3,Bounced
1406,2024-12-05,CUST1406,Instagram,social,/about,No,No,No,No,0,Tablet,Opera,CA,Reedport,Returning,9,2,Bounced
1407,2025-04-25,CUST1407,Organic Search,cpc,/sale,Yes,Yes,No,No,0,Tablet,Chrome,CA,Stevensmouth,Returning,534,10,Checkout Abandoned
1408,2024-07-19,CUST1408,Pinterest,referral,/collections,Yes,Yes,No,No,0,Tablet,Chrome,US,Rogersburgh,New Visitor,182,6,Checkout Abandoned
1409,2025-06-02,CUST1409,Facebook Ads,referral,/about,Yes,No,No,No,0,Tablet,Opera,DE,Gregoryberg,Returning,226,14,Cart Not Initiated
1410,2024-06-21,CUST1410,Instagram,referral,/about,Yes,Yes,Yes,Yes,80.68,Tablet,Chrome,UK,New Masonfurt,Returning,345,12,
1411,2025-04-27,CUST1411,Organic Search,social,/,Yes,Yes,Yes,Yes,395.17,Mobile,Safari,BR,West Heidiview,Returning,372,7,
1412,2025-06-15,CUST1412,Instagram,referral,/products,Yes,No,No,No,0,Mobile,Firefox,FR,Burtonshire,Returning,294,4,Cart Not Initiated
1413,2024-07-21,CUST1413,Google Ads,cpc,/collections,No,No,No,No,0,Tablet,Opera,JP,Bakerbury,Returning,29,1,Bounced
1414,2025-05-21,CUST1414,Referral,email,/collections,Yes,No,No,No,0,Mobile,Chrome,US,New Michelle,Returning,87,11,Cart Not Initiated
1415,2024-10-25,CUST1415,TikTok,cpc,/collections,Yes,Yes,Yes,Yes,391.31,Desktop,Safari,CA,Obrienville,New Visitor,238,8,
1416,2025-04-28,CUST1416,Google Ads,cpc,/collections,Yes,Yes,No,No,0,Tablet,Edge,MX,East Brandonchester,Returning,470,3,Checkout Abandoned
1417,2024-11-20,CUST1417,Facebook Ads,social,/,No,No,No,No,0,Tablet,Chrome,AU,Lake Kim,Returning,30,2,Bounced
1418,2024-08-04,CUST1418,Pinterest,referral,/collections,Yes,No,No,No,0,Desktop,Opera,MX,Aaronmouth,Returning,85,4,Cart Not Initiated
1419,2024-06-15,CUST1419,Instagram,social,/about,Yes,No,No,No,0,Mobile,Opera,DE,Walkerton,Returning,548,7,Cart Not Initiated
1420,2025-04-30,CUST1420,Referral,email,/about,Yes,Yes,Yes,No,0,Desktop,Edge,US,North Troyfurt,Returning,486,10,Payment Failed
1421,2024-07-29,CUST1421,Email,social,/about,Yes,Yes,Yes,No,0,Tablet,Edge,DE,Ortegashire,New Visitor,552,8,Account Required
1422,2025-04-15,CUST1422,Referral,organic,/about,Yes,Yes,No,No,0,Desktop,Safari,US,Torresmouth,Returning,549,5,Checkout Abandoned
1423,2024-12-26,CUST1423,Referral,organic,/,No,No,No,No,0,Mobile,Opera,AU,Kevinville,Returning,10,2,Bounced
1424,2025-04-19,CUST1424,Instagram,cpc,/sale,No,No,No,No,0,Mobile,Edge,UK,Silvatown,Returning,13,1,Bounced
1425,2025-02-18,CUST1425,Direct,cpc,/products,No,No,No,No,0,Desktop,Edge,UK,Allenborough,Returning,4,1,Bounced
1426,2024-12-07,CUST1426,Direct,email,/about,Yes,Yes,No,No,0,Desktop,Safari,BR,Ryanchester,Returning,332,5,Checkout Abandoned
1427,2024-11-21,CUST1427,Google Ads,cpc,/,Yes,No,No,No,0,Tablet,Opera,UK,Mooreview,Returning,285,3,Cart Not Initiated
1428,2024-12-20,CUST1428,Email,email,/,No,No,No,No,0,Desktop,Chrome,JP,Lake Amy,Returning,28,1,Bounced
1429,2025-04-02,CUST1429,Instagram,cpc,/about,Yes,Yes,Yes,No,0,Mobile,Chrome,UK,East Tiffany,Returning,489,10,High Shipping Cost
1430,2025-03-21,CUST1430,Email,social,/about,Yes,Yes,Yes,Yes,328.98,Mobile,Opera,DE,Sarahville,Returning,452,14,
1431,2024-09-11,CUST1431,Email,organic,/about,Yes,No,No,No,0,Tablet,Opera,UK,Braunbury,Returning,539,2,Cart Not Initiated
1432,2024-11-05,CUST1432,Pinterest,referral,/products,Yes,Yes,Yes,Yes,431.23,Desktop,Safari,FR,Patelstad,Returning,541,10,
1433,2025-06-16,CUST1433,Instagram,cpc,/products,Yes,Yes,No,No,0,Desktop,Edge,IN,Rodriguezton,Returning,226,4,Checkout Abandoned
1434,2025-03-07,CUST1434,Google Ads,cpc,/sale,Yes,Yes,No,No,0,Mobile,Chrome,JP,Rubenburgh,Returning,16,5,Checkout Abandoned
1435,2025-04-13,CUST1435,Email,email,/products,Yes,No,No,No,0,Mobile,Firefox,UK,Mercedeschester,Returning,423,6,Cart Not Initiated
1436,2024-07-05,CUST1436,Twitter,email,/collections,Yes,Yes,Yes,Yes,183.5,Mobile,Safari,AU,Charlesburgh,New Visitor,188,10,
1437,2024-08-27,CUST1437,Facebook Ads,organic,/products,Yes,No,No,No,0,Tablet,Firefox,DE,Velezland,Returning,29,3,Cart Not Initiated
1438,2024-06-12,CUST1438,Referral,social,/about,Yes,Yes,No,No,0,Tablet,Chrome,IN,Whiteberg,Returning,101,6,Checkout Abandoned
1439,2024-08-06,CUST1439,Facebook Ads,social,/about,Yes,Yes,Yes,Yes,257.99,Desktop,Firefox,DE,Jessicaport,Returning,567,5,
1440,2025-04-24,CUST1440,Email,referral,/collections,Yes,Yes,Yes,Yes,451.92,Mobile,Edge,IN,Jamieburgh,Returning,156,13,
1441,2025-03-23,CUST1441,TikTok,social,/about,Yes,Yes,No,No,0,Mobile,Edge,JP,New Jasonfurt,Returning,85,7,Checkout Abandoned
1442,2025-06-22,CUST1442,Referral,referral,/sale,Yes,Yes,Yes,Yes,307.22,Tablet,Chrome,JP,Sarahtown,Returning,361,10,
1443,2025-05-03,CUST1443,TikTok,social,/sale,Yes,Yes,No,No,0,Desktop,Safari,DE,Cherryview,New Visitor,530,12,Checkout Abandoned
1444,2025-04-04,CUST1444,Instagram,email,/,Yes,Yes,Yes,No,0,Tablet,Safari,AU,New Michaelfurt,New Visitor,466,15,Account Required
1445,2024-10-11,CUST1445,Pinterest,email,/,Yes,No,No,No,0,Tablet,Chrome,DE,Lake Amy,Returning,339,13,Cart Not Initiated
1446,2024-07-14,CUST1446,Organic Search,social,/,Yes,Yes,Yes,Yes,456.99,Desktop,Chrome,US,Harmonton,Returning,569,3,
1447,2025-02-05,CUST1447,Referral,social,/products,No,No,No,No,0,Desktop,Chrome,AU,Port Jessica,Returning,9,2,Bounced
1448,2025-06-29,CUST1448,Email,referral,/products,Yes,No,No,No,0,Mobile,Opera,JP,Lake Heather,Returning,142,15,Cart Not Initiated
1449,2024-07-02,CUST1449,Pinterest,cpc,/products,Yes,No,No,No,0,Mobile,Edge,CA,Lake Kyle,New Visitor,419,15,Cart Not Initiated
1450,2025-05-23,CUST1450,Facebook Ads,organic,/products,Yes,No,No,No,0,Desktop,Firefox,FR,Walkerstad,Returning,166,15,Cart Not Initiated
1451,2024-07-30,CUST1451,Pinterest,referral,/collections,Yes,No,No,No,0,Mobile,Edge,FR,Christianmouth,New Visitor,292,7,Cart Not Initiated
1452,2025-03-31,CUST1452,Twitter,email,/sale,Yes,Yes,Yes,Yes,31.0,Mobile,Edge,US,Port Joshua,Returning,43,14,
1453,2024-10-09,CUST1453,Twitter,organic,/,Yes,Yes,No,No,0,Mobile,Firefox,MX,New Dustinstad,Returning,207,3,Checkout Abandoned
1454,2025-05-16,CUST1454,Instagram,social,/products,Yes,Yes,Yes,Yes,423.96,Desktop,Firefox,MX,Billyborough,New Visitor,306,8,
1455,2024-12-01,CUST1455,Google Ads,organic,/products,Yes,Yes,No,No,0,Tablet,Chrome,BR,West Michelleberg,Returning,544,5,Checkout Abandoned
1456,2025-01-31,CUST1456,Twitter,organic,/products,No,No,No,No,0,Desktop,Safari,CA,East Jessehaven,Returning,29,1,Bounced
1457,2024-08-12,CUST1457,Pinterest,organic,/about,Yes,Yes,Yes,Yes,386.2,Desktop,Opera,CA,Johnsonside,Returning,278,12,
1458,2024-11-07,CUST1458,TikTok,cpc,/sale,Yes,Yes,Yes,Yes,297.53,Tablet,Opera,JP,Port Erik,Returning,283,6,
1459,2025-01-13,CUST1459,TikTok,organic,/,Yes,Yes,No,No,0,Desktop,Firefox,FR,New Lorrainestad,New Visitor,15,5,Checkout Abandoned
1460,2025-03-31,CUST1460,Organic Search,organic,/sale,Yes,Yes,No,No,0,Desktop,Chrome,CA,South Maryville,New Visitor,572,6,Checkout Abandoned
1461,2024-06-05,CUST1461,Direct,cpc,/sale,Yes,No,No,No,0,Desktop,Chrome,JP,Port Cherylton,Returning,304,5,Cart Not Initiated
1462,2025-03-25,CUST1462,Email,organic,/about,Yes,Yes,Yes,No,0,Desktop,Chrome,CA,Millerland,New Visitor,278,3,Payment Failed
1463,2024-11-01,CUST1463,Pinterest,referral,/collections,Yes,Yes,No,No,0,Mobile,Chrome,UK,Longton,Returning,54,15,Checkout Abandoned
1464,2025-03-21,CUST1464,Organic Search,referral,/collections,No,No,No,No,0,Tablet,Chrome,AU,New Jeffrey,Returning,17,1,Bounced
1465,2024-10-29,CUST1465,Referral,cpc,/sale,Yes,No,No,No,0,Tablet,Opera,CA,Gonzalesberg,Returning,41,10,Cart Not Initiated
1466,2024-12-29,CUST1466,Pinterest,social,/collections,Yes,No,No,No,0,Mobile,Firefox,IN,West Kellyfurt,New Visitor,236,4,Cart Not Initiated
1467,2025-04-16,CUST1467,Pinterest,email,/collections,Yes,Yes,Yes,No,0,Mobile,Edge,MX,Lauraberg,New Visitor,553,12,Slow Loading
1468,2024-06-17,CUST1468,Referral,referral,/sale,No,No,No,No,0,Tablet,Chrome,UK,New Garrettview,New Visitor,30,3,Bounced
1469,2025-04-02,CUST1469,Twitter,social,/sale,Yes,No,No,No,0,Desktop,Firefox,UK,Timothyfurt,Returning,480,9,Cart Not Initiated
1470,2024-07-17,CUST1470,TikTok,organic,/sale,Yes,No,No,No,0,Desktop,Chrome,AU,Davidbury,Returning,466,11,Cart Not Initiated
1471,2025-06-12,CUST1471,Organic Search,cpc,/,Yes,No,No,No,0,Desktop,Opera,CA,Lake Alexanderside,Returning,86,2,Cart Not Initiated
1472,2024-12-21,CUST1472,Email,email,/about,Yes,No,No,No,0,Tablet,Edge,FR,Lake Aprilbury,New Visitor,553,9,Cart Not Initiated
1473,2025-03-16,CUST1473,Referral,referral,/collections,Yes,Yes,Yes,Yes,87.17,Desktop,Firefox,BR,East Dawnmouth,Returning,295,3,
1474,2025-03-30,CUST1474,Direct,organic,/collections,No,No,No,No,0,Desktop,Opera,US,Port Nicholasbury,Returning,29,1,Bounced
1475,2025-03-05,CUST1475,Organic Search,email,/sale,Yes,No,No,No,0,Desktop,Opera,JP,Lake Lynnborough,Returning,377,13,Cart Not Initiated
1476,2024-11-04,CUST1476,Referral,organic,/collections,Yes,Yes,Yes,No,0,Desktop,Edge,UK,Robertsonmouth,Returning,143,7,No Reason
1477,2025-01-19,CUST1477,Instagram,organic,/about,No,No,No,No,0,Tablet,Chrome,IN,New Matthew,New Visitor,29,2,Bounced
1478,2024-10-01,CUST1478,Pinterest,cpc,/products,Yes,Yes,No,No,0,Desktop,Edge,FR,Heatherville,New Visitor,299,2,Checkout Abandoned
1479,2024-12-27,CUST1479,Google Ads,email,/products,Yes,Yes,No,No,0,Mobile,Opera,CA,Lake Nathan,New Visitor,122,5,Checkout Abandoned
1480,2025-02-06,CUST1480,Email,organic,/sale,No,No,No,No,0,Mobile,Edge,DE,South Erin,Returning,23,2,Bounced
1481,2024-10-12,CUST1481,Organic Search,email,/,Yes,Yes,No,No,0,Tablet,Chrome,DE,New William,Returning,435,15,Checkout Abandoned
1482,2025-06-20,CUST1482,Referral,social,/collections,Yes,No,No,No,0,Mobile,Opera,JP,New David,Returning,266,12,Cart Not Initiated
1483,2025-04-22,CUST1483,Instagram,referral,/,Yes,Yes,No,No,0,Mobile,Opera,US,Powellburgh,Returning,558,12,Checkout Abandoned
1484,2024-09-13,CUST1484,Referral,cpc,/sale,No,No,No,No,0,Desktop,Chrome,FR,Wellsville,Returning,28,1,Bounced
1485,2024-08-09,CUST1485,Instagram,referral,/,Yes,Yes,No,No,0,Mobile,Edge,BR,Port Thomasfurt,Returning,555,10,Checkout Abandoned
1486,2024-06-08,CUST1486,Twitter,organic,/collections,Yes,Yes,Yes,Yes,16.72,Mobile,Chrome,DE,Port Thomas,Returning,480,9,
1487,2025-04-20,CUST1487,Google Ads,email,/products,Yes,No,No,No,0,Mobile,Edge,AU,New Nicolehaven,New Visitor,155,4,Cart Not Initiated
