order_id,customer_id,order_datetime,zone,category,product_name,sku,order_qty,unit_price,total_amount,delivery_fee,discount,payment_method,estimated_delivery_min,actual_delivery_min,delivery_status,order_source,store_name
1276,CUST1276,2025-02-08 19:35:30,Zone-B,Personal Care,Go,SKU01276,11,55.09,605.99,21.34,0.2,Blinkit Wallet,25,29,Delivered,Web,Blinkit Store #3
1277,CUST1277,2025-05-10 15:04:49,Zone-C,Personal Care,Personal,SKU01277,12,757.4,9088.8,23.19,0.15,Blinkit Wallet,7,7,Delivered,App,Blinkit Store #5
1278,CUST1278,2025-01-11 21:47:56,Zone-C,Personal Care,Perform,SKU01278,5,318.54,1592.7,22.95,0.18,UPI,26,43,Delayed,App,Blinkit Store #1
1279,CUST1279,2025-05-11 19:05:56,Zone-D,Pet Supplies,Standard,SKU01279,12,559.55,6714.6,10.45,0.2,Debit Card,19,20,Delivered,WhatsApp,Blinkit Store #5
1280,CUST1280,2025-01-04 12:44:08,Zone-C,Beverages,For,SKU01280,14,497.79,6969.06,43.68,0.07,Blinkit Wallet,12,26,Delivered,Web,Blinkit Store #5
1281,CUST1281,2025-04-23 13:04:01,Zone-D,Pet Supplies,Sense,SKU01281,1,434.54,434.54,32.64,0.22,Blinkit Wallet,23,29,Delivered,Web,Blinkit Store #3
1282,CUST1282,2025-06-14 18:05:53,Zone-A,Baby Care,Worry,SKU01282,3,563.5,1690.5,32.02,0.12,Blinkit Wallet,12,21,Delivered,WhatsApp,Blinkit Store #6
1283,CUST1283,2025-02-15 23:15:07,Zone-D,Groceries,During,SKU01283,10,312.27,3122.7,41.13,0.02,UPI,14,33,Delivered,App,Blinkit Store #4
1284,CUST1284,2025-06-25 23:55:15,Zone-B,Groceries,Impact,SKU01284,7,490.99,3436.93,2.14,0.19,COD,21,41,Delivered,Web,Blinkit Store #2
1285,CUST1285,2025-03-02 11:05:40,Zone-B,Pet Supplies,Capital,SKU01285,14,311.84,4365.76,13.56,0.01,Blinkit Wallet,14,10,Delivered,App,Blinkit Store #6
1286,CUST1286,2025-05-18 04:28:40,Zone-D,Beverages,Stop,SKU01286,2,67.92,135.84,48.69,0.02,Blinkit Wallet,20,34,Delayed,App,Blinkit Store #6
1287,CUST1287,2025-05-26 18:27:14,Zone-B,Baby Care,What,SKU01287,10,688.32,6883.2,12.23,0.0,UPI,27,39,Delayed,WhatsApp,Blinkit Store #6
1288,CUST1288,2025-01-11 15:08:58,Zone-D,Snacks,Determine,SKU01288,1,736.1,736.1,42.85,0.04,COD,11,20,Delivered,Web,Blinkit Store #3
1289,CUST1289,2025-05-29 16:22:13,Zone-B,Pet Supplies,Against,SKU01289,13,652.21,8478.73,12.92,0.01,Credit Card,14,18,Delivered,Web,Blinkit Store #4
1290,CUST1290,2025-01-30 23:03:12,Zone-D,Pet Supplies,Per,SKU01290,12,490.45,5885.4,5.75,0.15,Debit Card,10,28,Delivered,WhatsApp,Blinkit Store #1
1291,CUST1291,2025-06-07 12:27:23,Zone-D,Snacks,Street,SKU01291,2,332.33,664.66,3.13,0.05,Debit Card,15,12,Delivered,App,Blinkit Store #5
1292,CUST1292,2025-01-09 04:27:55,Zone-D,Baby Care,Share,SKU01292,11,456.02,5016.22,44.81,0.12,Net Banking,12,15,Delivered,App,Blinkit Store #1
1293,CUST1293,2025-03-01 18:29:55,Zone-A,Beverages,City,SKU01293,5,39.27,196.35,37.56,0.07,Net Banking,13,29,Delivered,Web,Blinkit Store #5
1294,CUST1294,2025-03-31 14:37:51,Zone-B,Baby Care,Light,SKU01294,13,95.27,1238.51,17.18,0.09,Net Banking,30,41,Delivered,WhatsApp,Blinkit Store #4
1295,CUST1295,2025-05-21 05:56:28,Zone-D,Groceries,Citizen,SKU01295,5,237.75,1188.75,41.74,0.04,Blinkit Wallet,15,10,Delivered,App,Blinkit Store #3
1296,CUST1296,2025-05-17 15:37:33,Zone-D,Beverages,Language,SKU01296,4,773.08,3092.32,42.33,0.15,COD,21,37,Cancelled,WhatsApp,Blinkit Store #1
1297,CUST1297,2025-05-16 18:17:37,Zone-E,Household,Particular,SKU01297,15,149.41,2241.15,1.37,0.08,Blinkit Wallet,16,11,Delivered,App,Blinkit Store #5
1298,CUST1298,2025-05-12 07:15:06,Zone-B,Household,Federal,SKU01298,9,659.77,5937.93,23.4,0.22,Net Banking,9,16,Delivered,WhatsApp,Blinkit Store #2
1299,CUST1299,2025-06-22 00:30:07,Zone-C,Beverages,However,SKU01299,10,557.96,5579.6,22.44,0.01,Debit Card,15,30,Delivered,Web,Blinkit Store #3
1300,CUST1300,2025-03-29 14:58:58,Zone-A,Household,Carry,SKU01300,1,499.49,499.49,48.08,0.16,Blinkit Wallet,15,18,Delivered,WhatsApp,Blinkit Store #6
1301,CUST1301,2025-05-10 20:36:48,Zone-B,Snacks,Dark,SKU01301,9,24.04,216.36,47.27,0.03,Net Banking,16,29,Delivered,WhatsApp,Blinkit Store #1
1302,CUST1302,2025-06-09 04:54:20,Zone-A,Baby Care,Dog,SKU01302,3,64.99,194.97,18.48,0.15,Credit Card,5,21,Delivered,WhatsApp,Blinkit Store #3
1303,CUST1303,2025-06-22 00:34:22,Zone-A,Groceries,Western,SKU01303,3,11.27,33.81,43.12,0.2,Net Banking,25,22,Delivered,WhatsApp,Blinkit Store #2
1304,CUST1304,2025-01-20 15:03:40,Zone-A,Beverages,Interest,SKU01304,11,222.5,2447.5,0.37,0.23,Credit Card,7,16,Delivered,Web,Blinkit Store #2
1305,CUST1305,2025-04-25 19:08:22,Zone-C,Dairy,Family,SKU01305,9,423.2,3808.8,46.87,0.04,Debit Card,19,39,Cancelled,Web,Blinkit Store #5
1306,CUST1306,2025-03-20 00:24:40,Zone-B,Household,Second,SKU01306,4,270.75,1083.0,30.99,0.21,Net Banking,7,14,Delivered,Web,Blinkit Store #5
1307,CUST1307,2025-03-31 17:47:56,Zone-C,Personal Care,Teach,SKU01307,14,565.01,7910.14,23.46,0.1,UPI,27,36,Delayed,WhatsApp,Blinkit Store #4
1308,CUST1308,2025-01-11 21:13:40,Zone-B,Groceries,Free,SKU01308,5,168.82,844.1,3.61,0.24,Debit Card,7,25,Delivered,Web,Blinkit Store #2
1309,CUST1309,2025-02-06 16:27:41,Zone-E,Beverages,Those,SKU01309,12,578.96,6947.52,10.87,0.18,COD,9,28,Delivered,WhatsApp,Blinkit Store #1
1310,CUST1310,2025-01-27 07:12:10,Zone-D,Groceries,Grow,SKU01310,12,361.61,4339.32,46.31,0.23,UPI,18,18,Delivered,Web,Blinkit Store #2
1311,CUST1311,2025-01-20 22:13:46,Zone-E,Dairy,Entire,SKU01311,1,657.37,657.37,3.52,0.2,Blinkit Wallet,11,22,Delivered,WhatsApp,Blinkit Store #3
1312,CUST1312,2025-03-28 09:37:32,Zone-D,Groceries,Sort,SKU01312,12,612.36,7348.32,9.91,0.25,COD,8,3,Delivered,App,Blinkit Store #4
1313,CUST1313,2025-04-23 22:12:08,Zone-A,Groceries,Operation,SKU01313,15,421.39,6320.85,40.27,0.18,Debit Card,14,25,Delivered,App,Blinkit Store #2
1314,CUST1314,2025-04-13 18:51:17,Zone-B,Household,Age,SKU01314,13,740.34,9624.42,21.73,0.22,Net Banking,9,25,Delivered,Web,Blinkit Store #4
1315,CUST1315,2025-03-09 20:26:08,Zone-B,Personal Care,Middle,SKU01315,9,425.27,3827.43,8.51,0.19,Net Banking,24,44,Cancelled,WhatsApp,Blinkit Store #5
1316,CUST1316,2025-01-22 09:39:59,Zone-A,Household,South,SKU01316,6,37.26,223.56,9.7,0.03,UPI,15,32,Cancelled,App,Blinkit Store #5
1317,CUST1317,2025-06-02 14:37:51,Zone-C,Baby Care,Continue,SKU01317,6,103.2,619.2,17.79,0.14,Blinkit Wallet,8,20,Delivered,Web,Blinkit Store #6
1318,CUST1318,2025-05-28 23:40:14,Zone-D,Snacks,Majority,SKU01318,1,790.89,790.89,15.5,0.19,Credit Card,5,20,Delivered,App,Blinkit Store #2
1319,CUST1319,2025-02-04 10:24:44,Zone-C,Pet Supplies,Expert,SKU01319,14,500.97,7013.58,3.63,0.05,COD,8,23,Delivered,App,Blinkit Store #6
1320,CUST1320,2025-03-04 18:15:25,Zone-D,Personal Care,From,SKU01320,14,634.71,8885.94,4.94,0.18,Credit Card,23,31,Cancelled,App,Blinkit Store #3
1321,CUST1321,2025-03-29 23:50:36,Zone-C,Household,Agent,SKU01321,9,750.99,6758.91,29.17,0.0,Blinkit Wallet,19,36,Delayed,Web,Blinkit Store #3
1322,CUST1322,2025-01-31 17:12:59,Zone-B,Groceries,Clearly,SKU01322,4,608.12,2432.48,22.24,0.04,UPI,26,45,Cancelled,WhatsApp,Blinkit Store #2
1323,CUST1323,2025-05-17 02:19:14,Zone-C,Baby Care,Audience,SKU01323,12,549.11,6589.32,15.43,0.12,Blinkit Wallet,8,7,Delivered,App,Blinkit Store #6
1324,CUST1324,2025-03-27 19:19:39,Zone-D,Dairy,While,SKU01324,13,512.38,6660.94,17.71,0.0,UPI,13,28,Delivered,Web,Blinkit Store #4
1325,CUST1325,2025-03-02 08:01:02,Zone-B,Beverages,Claim,SKU01325,9,477.6,4298.4,15.85,0.04,Net Banking,18,14,Delivered,Web,Blinkit Store #5
1326,CUST1326,2025-05-17 10:02:33,Zone-E,Baby Care,Policy,SKU01326,10,272.9,2729.0,47.04,0.12,COD,7,8,Delivered,Web,Blinkit Store #1
1327,CUST1327,2025-03-08 21:02:11,Zone-B,Groceries,Notice,SKU01327,7,61.42,429.94,28.52,0.1,COD,9,24,Delivered,WhatsApp,Blinkit Store #6
1328,CUST1328,2025-03-30 20:48:10,Zone-D,Dairy,Threat,SKU01328,3,778.4,2335.2,7.48,0.04,Debit Card,11,22,Delivered,WhatsApp,Blinkit Store #6
1329,CUST1329,2025-04-27 15:42:36,Zone-E,Personal Care,Into,SKU01329,5,736.23,3681.15,24.86,0.01,Blinkit Wallet,28,40,Delivered,Web,Blinkit Store #5
1330,CUST1330,2025-04-27 09:21:57,Zone-D,Baby Care,Window,SKU01330,5,795.8,3979.0,33.04,0.18,Blinkit Wallet,22,31,Cancelled,App,Blinkit Store #6
1331,CUST1331,2025-05-06 16:20:32,Zone-C,Baby Care,Main,SKU01331,3,142.8,428.4,28.94,0.16,Net Banking,12,24,Delivered,WhatsApp,Blinkit Store #4
1332,CUST1332,2025-04-16 03:16:02,Zone-B,Household,Administration,SKU01332,5,87.11,435.55,1.52,0.25,Debit Card,17,33,Delivered,App,Blinkit Store #4
1333,CUST1333,2025-04-29 00:44:39,Zone-A,Dairy,Region,SKU01333,14,321.84,4505.76,1.25,0.07,COD,29,44,Cancelled,Web,Blinkit Store #3
1334,CUST1334,2025-02-02 21:13:10,Zone-B,Personal Care,These,SKU01334,8,484.01,3872.08,24.26,0.22,UPI,26,34,Cancelled,App,Blinkit Store #4
1335,CUST1335,2025-05-20 16:46:53,Zone-E,Groceries,Professor,SKU01335,13,77.94,1013.22,31.57,0.15,UPI,14,23,Delivered,Web,Blinkit Store #2
1336,CUST1336,2025-02-09 03:06:08,Zone-B,Beverages,Sort,SKU01336,6,561.92,3371.52,27.14,0.13,Debit Card,21,34,Delivered,Web,Blinkit Store #4
1337,CUST1337,2025-02-25 22:03:44,Zone-C,Groceries,Sort,SKU01337,9,630.57,5675.13,33.1,0.14,Blinkit Wallet,23,18,Delivered,Web,Blinkit Store #2
1338,CUST1338,2025-03-12 15:58:00,Zone-C,Pet Supplies,Over,SKU01338,2,559.65,1119.3,39.77,0.16,COD,16,28,Delivered,WhatsApp,Blinkit Store #4
1339,CUST1339,2025-01-17 06:17:10,Zone-E,Personal Care,Decide,SKU01339,5,241.81,1209.05,28.44,0.09,Blinkit Wallet,27,37,Delivered,App,Blinkit Store #2
1340,CUST1340,2025-03-08 07:52:51,Zone-D,Groceries,Worker,SKU01340,11,12.87,141.57,42.52,0.05,COD,19,25,Delivered,WhatsApp,Blinkit Store #5
1341,CUST1341,2025-02-03 01:31:20,Zone-E,Personal Care,Option,SKU01341,13,429.69,5585.97,1.2,0.22,Blinkit Wallet,25,22,Delivered,Web,Blinkit Store #6
1342,CUST1342,2025-06-25 18:57:22,Zone-D,Household,Kid,SKU01342,14,644.93,9029.02,1.67,0.03,UPI,10,27,Delivered,Web,Blinkit Store #3
1343,CUST1343,2025-04-30 06:58:17,Zone-E,Snacks,Must,SKU01343,11,713.87,7852.57,16.63,0.21,COD,27,47,Delivered,Web,Blinkit Store #4
1344,CUST1344,2025-01-05 21:16:10,Zone-A,Baby Care,Culture,SKU01344,5,360.05,1800.25,43.02,0.03,Debit Card,28,47,Delayed,Web,Blinkit Store #4
1345,CUST1345,2025-02-05 16:52:54,Zone-A,Dairy,Debate,SKU01345,8,365.8,2926.4,25.0,0.01,Blinkit Wallet,12,24,Delivered,WhatsApp,Blinkit Store #3
1346,CUST1346,2025-06-25 09:58:23,Zone-E,Beverages,Campaign,SKU01346,7,235.06,1645.42,37.72,0.02,Blinkit Wallet,19,20,Delivered,App,Blinkit Store #1
1347,CUST1347,2025-04-16 00:29:21,Zone-B,Personal Care,City,SKU01347,8,389.4,3115.2,45.63,0.24,COD,7,19,Delivered,App,Blinkit Store #1
1348,CUST1348,2025-04-27 06:11:32,Zone-A,Groceries,Conference,SKU01348,3,264.82,794.46,21.33,0.09,Debit Card,28,32,Delayed,App,Blinkit Store #6
1349,CUST1349,2025-05-21 09:24:18,Zone-A,Dairy,Artist,SKU01349,12,13.16,157.92,45.19,0.21,Debit Card,6,24,Delivered,WhatsApp,Blinkit Store #1
1350,CUST1350,2025-03-25 17:39:51,Zone-D,Beverages,Assume,SKU01350,14,632.04,8848.56,48.44,0.11,UPI,15,22,Delivered,Web,Blinkit Store #5
1351,CUST1351,2025-06-05 18:28:08,Zone-B,Dairy,Visit,SKU01351,11,571.96,6291.56,20.0,0.11,Blinkit Wallet,10,21,Delivered,App,Blinkit Store #4
1352,CUST1352,2025-03-23 20:19:52,Zone-E,Beverages,Career,SKU01352,9,133.77,1203.93,24.14,0.09,Debit Card,25,35,Cancelled,App,Blinkit Store #5
1353,CUST1353,2025-04-06 06:44:45,Zone-D,Personal Care,Against,SKU01353,7,164.99,1154.93,21.61,0.13,Credit Card,29,34,Cancelled,App,Blinkit Store #2
1354,CUST1354,2025-06-24 12:06:27,Zone-B,Personal Care,If,SKU01354,4,209.26,837.04,22.12,0.02,Credit Card,5,20,Delivered,Web,Blinkit Store #4
1355,CUST1355,2025-04-24 01:09:25,Zone-C,Personal Care,Without,SKU01355,7,792.66,5548.62,18.71,0.08,Net Banking,6,19,Delivered,Web,Blinkit Store #5
1356,CUST1356,2025-04-18 01:01:29,Zone-D,Dairy,Detail,SKU01356,11,130.45,1434.95,12.89,0.12,UPI,15,24,Delivered,App,Blinkit Store #3
1357,CUST1357,2025-01-27 03:56:25,Zone-B,Dairy,May,SKU01357,11,62.17,683.87,8.62,0.05,UPI,13,26,Delivered,WhatsApp,Blinkit Store #6
1358,CUST1358,2025-06-07 22:48:12,Zone-C,Baby Care,Main,SKU01358,15,118.46,1776.9,38.88,0.16,Net Banking,14,17,Delivered,WhatsApp,Blinkit Store #2
1359,CUST1359,2025-06-01 11:53:01,Zone-B,Groceries,Boy,SKU01359,8,80.03,640.24,12.21,0.19,Net Banking,12,17,Delivered,App,Blinkit Store #1
1360,CUST1360,2025-02-24 06:40:28,Zone-D,Groceries,Product,SKU01360,14,663.95,9295.3,33.02,0.12,Debit Card,14,16,Delivered,Web,Blinkit Store #2
1361,CUST1361,2025-05-23 20:07:54,Zone-B,Dairy,Former,SKU01361,13,38.63,502.19,28.15,0.02,Net Banking,15,10,Delivered,Web,Blinkit Store #5
1362,CUST1362,2025-04-30 17:09:04,Zone-D,Beverages,Account,SKU01362,13,578.25,7517.25,43.51,0.02,Credit Card,10,5,Delivered,Web,Blinkit Store #3
1363,CUST1363,2025-02-11 07:50:04,Zone-B,Baby Care,Anyone,SKU01363,7,764.46,5351.22,21.88,0.06,UPI,23,23,Delivered,App,Blinkit Store #4
1364,CUST1364,2025-06-03 13:18:21,Zone-A,Household,Very,SKU01364,14,26.14,365.96,16.39,0.18,COD,19,16,Delivered,Web,Blinkit Store #4
1365,CUST1365,2025-03-10 00:44:11,Zone-A,Beverages,Born,SKU01365,9,300.0,2700.0,17.84,0.09,Debit Card,9,16,Delivered,App,Blinkit Store #5
1366,CUST1366,2025-01-29 02:11:35,Zone-D,Pet Supplies,So,SKU01366,8,160.78,1286.24,14.7,0.14,Debit Card,5,13,Delivered,App,Blinkit Store #4
1367,CUST1367,2025-04-24 22:03:02,Zone-C,Pet Supplies,Hear,SKU01367,6,402.13,2412.78,22.44,0.22,Debit Card,21,27,Delivered,Web,Blinkit Store #5
1368,CUST1368,2025-01-06 12:12:47,Zone-C,Snacks,Process,SKU01368,3,409.59,1228.77,9.87,0.18,Credit Card,12,30,Delivered,WhatsApp,Blinkit Store #5
1369,CUST1369,2025-06-12 19:21:52,Zone-D,Personal Care,Rich,SKU01369,3,643.87,1931.61,41.88,0.14,Net Banking,9,7,Delivered,WhatsApp,Blinkit Store #5
1370,CUST1370,2025-06-26 06:35:01,Zone-E,Baby Care,Us,SKU01370,7,303.83,2126.81,5.66,0.03,Debit Card,29,25,Delivered,App,Blinkit Store #5
1371,CUST1371,2025-03-22 05:40:37,Zone-E,Snacks,Wait,SKU01371,8,798.67,6389.36,44.26,0.05,Blinkit Wallet,10,11,Delivered,Web,Blinkit Store #5
1372,CUST1372,2025-03-28 14:15:34,Zone-E,Snacks,Whole,SKU01372,6,354.17,2125.02,34.38,0.23,Credit Card,5,10,Delivered,Web,Blinkit Store #2
1373,CUST1373,2025-04-28 14:36:06,Zone-E,Groceries,Individual,SKU01373,15,20.42,306.3,8.49,0.25,Net Banking,13,30,Delivered,App,Blinkit Store #2
1374,CUST1374,2025-04-03 12:57:07,Zone-B,Beverages,Method,SKU01374,15,446.71,6700.65,43.21,0.07,Debit Card,30,34,Delayed,Web,Blinkit Store #4
1375,CUST1375,2025-06-07 01:41:40,Zone-E,Groceries,Window,SKU01375,7,17.38,121.66,38.98,0.07,COD,13,12,Delivered,App,Blinkit Store #1
1376,CUST1376,2025-04-15 01:40:24,Zone-D,Baby Care,Few,SKU01376,13,786.2,10220.6,40.41,0.23,UPI,17,24,Delivered,WhatsApp,Blinkit Store #4
1377,CUST1377,2025-03-20 22:57:06,Zone-D,Snacks,Wait,SKU01377,15,726.21,10893.15,42.74,0.02,Debit Card,7,11,Delivered,WhatsApp,Blinkit Store #4
1378,CUST1378,2025-06-29 10:34:46,Zone-D,Household,Himself,SKU01378,10,747.89,7478.9,12.83,0.01,Blinkit Wallet,19,14,Delivered,WhatsApp,Blinkit Store #6
1379,CUST1379,2025-01-12 18:37:40,Zone-D,Baby Care,Take,SKU01379,13,495.46,6440.98,17.24,0.11,Debit Card,18,18,Delivered,WhatsApp,Blinkit Store #5
1380,CUST1380,2025-03-10 16:03:03,Zone-D,Personal Care,Common,SKU01380,7,721.95,5053.65,27.29,0.18,Net Banking,6,10,Delivered,App,Blinkit Store #3
1381,CUST1381,2025-03-11 12:28:06,Zone-E,Pet Supplies,Believe,SKU01381,3,470.22,1410.66,13.64,0.05,COD,15,15,Delivered,App,Blinkit Store #4
1382,CUST1382,2025-06-18 16:03:47,Zone-D,Groceries,Visit,SKU01382,3,77.8,233.4,47.53,0.02,Credit Card,10,5,Delivered,Web,Blinkit Store #4
1383,CUST1383,2025-06-26 04:04:24,Zone-A,Pet Supplies,Culture,SKU01383,4,294.72,1178.88,1.72,0.05,Blinkit Wallet,20,30,Delivered,App,Blinkit Store #2
1384,CUST1384,2025-02-16 20:13:06,Zone-B,Groceries,Pass,SKU01384,15,402.82,6042.3,26.76,0.19,Credit Card,9,5,Delivered,WhatsApp,Blinkit Store #2
1385,CUST1385,2025-06-18 08:42:10,Zone-D,Snacks,Success,SKU01385,11,676.36,7439.96,22.37,0.08,UPI,25,24,Delivered,App,Blinkit Store #1
1386,CUST1386,2025-03-31 12:20:49,Zone-C,Groceries,Cell,SKU01386,6,539.98,3239.88,40.42,0.04,Debit Card,12,27,Delivered,Web,Blinkit Store #3
1387,CUST1387,2025-04-25 04:37:11,Zone-B,Household,Candidate,SKU01387,11,410.19,4512.09,8.86,0.1,Debit Card,28,34,Delayed,App,Blinkit Store #2
1388,CUST1388,2025-06-28 13:12:09,Zone-E,Household,Candidate,SKU01388,1,714.65,714.65,13.25,0.21,UPI,21,31,Delivered,App,Blinkit Store #4
1389,CUST1389,2025-02-12 03:41:54,Zone-E,Household,Early,SKU01389,3,221.08,663.24,32.35,0.08,Credit Card,16,30,Delivered,WhatsApp,Blinkit Store #3
1390,CUST1390,2025-06-19 07:21:44,Zone-E,Beverages,Trial,SKU01390,6,407.22,2443.32,7.94,0.15,Blinkit Wallet,25,29,Delivered,App,Blinkit Store #6
1391,CUST1391,2025-04-27 02:20:18,Zone-C,Groceries,Outside,SKU01391,1,447.26,447.26,23.92,0.2,UPI,25,40,Cancelled,WhatsApp,Blinkit Store #5
1392,CUST1392,2025-05-23 20:36:01,Zone-C,Personal Care,Cup,SKU01392,14,156.83,2195.62,44.03,0.21,COD,25,23,Delivered,WhatsApp,Blinkit Store #3
1393,CUST1393,2025-01-07 10:21:29,Zone-B,Dairy,Your,SKU01393,3,255.48,766.44,8.78,0.15,Blinkit Wallet,26,22,Delivered,App,Blinkit Store #5
1394,CUST1394,2025-02-02 23:11:54,Zone-E,Personal Care,Page,SKU01394,15,617.57,9263.55,0.11,0.1,UPI,25,30,Delivered,Web,Blinkit Store #6
1395,CUST1395,2025-03-01 01:59:20,Zone-C,Groceries,Street,SKU01395,4,712.08,2848.32,2.54,0.18,Debit Card,23,29,Delivered,WhatsApp,Blinkit Store #3
1396,CUST1396,2025-04-22 07:01:59,Zone-A,Dairy,Culture,SKU01396,5,609.31,3046.55,46.44,0.02,COD,9,18,Delivered,App,Blinkit Store #1
1397,CUST1397,2025-04-21 07:32:29,Zone-B,Dairy,Life,SKU01397,12,782.64,9391.68,29.21,0.04,Net Banking,15,18,Delivered,Web,Blinkit Store #2
1398,CUST1398,2025-01-20 12:31:26,Zone-E,Dairy,Car,SKU01398,12,722.47,8669.64,26.98,0.2,Debit Card,16,24,Delivered,WhatsApp,Blinkit Store #2
1399,CUST1399,2025-02-01 10:13:26,Zone-B,Snacks,Learn,SKU01399,11,594.87,6543.57,30.9,0.16,Credit Card,16,24,Delivered,App,Blinkit Store #4
1400,CUST1400,2025-01-22 07:35:07,Zone-B,Pet Supplies,Every,SKU01400,9,160.28,1442.52,45.18,0.16,Debit Card,28,37,Delivered,Web,Blinkit Store #6
1401,CUST1401,2025-03-15 15:10:32,Zone-E,Household,Win,SKU01401,1,643.43,643.43,0.18,0.08,Blinkit Wallet,17,29,Delivered,Web,Blinkit Store #2
1402,CUST1402,2025-04-23 21:07:19,Zone-A,Personal Care,Everything,SKU01402,10,315.01,3150.1,32.31,0.16,Net Banking,27,42,Cancelled,WhatsApp,Blinkit Store #6
1403,CUST1403,2025-01-20 14:36:51,Zone-E,Household,Boy,SKU01403,1,645.28,645.28,33.74,0.09,Blinkit Wallet,11,15,Delivered,WhatsApp,Blinkit Store #4
1404,CUST1404,2025-03-09 01:13:39,Zone-E,Snacks,Magazine,SKU01404,1,172.69,172.69,21.57,0.22,Debit Card,5,12,Delivered,App,Blinkit Store #4
1405,CUST1405,2025-03-21 16:11:45,Zone-B,Dairy,Myself,SKU01405,8,393.54,3148.32,48.73,0.22,COD,13,29,Delivered,Web,Blinkit Store #3
1406,CUST1406,2025-05-28 10:42:08,Zone-A,Beverages,Alone,SKU01406,10,234.74,2347.4,20.03,0.11,Credit Card,9,25,Delivered,WhatsApp,Blinkit Store #2
1407,CUST1407,2025-01-03 22:30:29,Zone-E,Snacks,City,SKU01407,14,705.12,9871.68,29.39,0.12,Credit Card,24,29,Delivered,WhatsApp,Blinkit Store #4
1408,CUST1408,2025-05-01 00:18:43,Zone-A,Beverages,Fill,SKU01408,5,597.55,2987.75,3.45,0.12,Credit Card,29,24,Delivered,Web,Blinkit Store #4
1409,CUST1409,2025-02-19 02:52:11,Zone-A,Groceries,Public,SKU01409,3,193.31,579.93,23.88,0.08,COD,10,8,Delivered,WhatsApp,Blinkit Store #6
1410,CUST1410,2025-03-09 10:29:05,Zone-E,Dairy,Economic,SKU01410,11,667.29,7340.19,24.98,0.06,Blinkit Wallet,18,16,Delivered,WhatsApp,Blinkit Store #2
1411,CUST1411,2025-02-27 10:06:03,Zone-C,Personal Care,But,SKU01411,8,461.22,3689.76,36.06,0.24,UPI,14,16,Delivered,App,Blinkit Store #4
1412,CUST1412,2025-06-15 06:11:15,Zone-B,Snacks,Remain,SKU01412,11,649.07,7139.77,6.91,0.02,Credit Card,20,39,Delayed,WhatsApp,Blinkit Store #3
1413,CUST1413,2025-05-05 09:24:30,Zone-E,Groceries,Hit,SKU01413,7,50.29,352.03,26.39,0.12,UPI,20,37,Cancelled,App,Blinkit Store #4
1414,CUST1414,2025-03-10 22:36:29,Zone-E,Snacks,Risk,SKU01414,3,457.9,1373.7,11.48,0.23,Debit Card,10,9,Delivered,WhatsApp,Blinkit Store #5
1415,CUST1415,2025-06-27 13:51:42,Zone-B,Groceries,Financial,SKU01415,8,172.25,1378.0,14.86,0.11,Debit Card,10,20,Delivered,Web,Blinkit Store #4
1416,CUST1416,2025-02-09 15:34:38,Zone-A,Snacks,Hair,SKU01416,7,350.93,2456.51,10.81,0.04,Blinkit Wallet,25,36,Delivered,App,Blinkit Store #5
1417,CUST1417,2025-01-01 21:28:39,Zone-A,Baby Care,Use,SKU01417,3,33.64,100.92,5.41,0.23,COD,15,12,Delivered,Web,Blinkit Store #5
1418,CUST1418,2025-05-03 05:58:09,Zone-C,Groceries,It,SKU01418,6,770.43,4622.58,32.7,0.09,Credit Card,15,30,Delivered,WhatsApp,Blinkit Store #2
1419,CUST1419,2025-06-25 20:05:41,Zone-E,Beverages,Adult,SKU01419,3,746.68,2240.04,11.78,0.04,COD,8,24,Delivered,App,Blinkit Store #3
1420,CUST1420,2025-05-23 14:10:16,Zone-E,Pet Supplies,The,SKU01420,14,284.57,3983.98,34.8,0.21,Blinkit Wallet,11,19,Delivered,App,Blinkit Store #6
1421,CUST1421,2025-04-22 14:04:20,Zone-E,Beverages,Financial,SKU01421,14,187.02,2618.28,33.08,0.12,Blinkit Wallet,18,13,Delivered,Web,Blinkit Store #6
1422,CUST1422,2025-02-16 12:50:44,Zone-D,Beverages,Win,SKU01422,15,284.43,4266.45,21.03,0.24,COD,18,23,Delivered,Web,Blinkit Store #1
1423,CUST1423,2025-01-30 19:56:08,Zone-B,Snacks,East,SKU01423,10,65.22,652.2,33.16,0.1,Credit Card,9,20,Delivered,WhatsApp,Blinkit Store #5
1424,CUST1424,2025-02-18 12:55:06,Zone-A,Household,Recent,SKU01424,1,392.84,392.84,24.26,0.07,Debit Card,30,28,Delivered,WhatsApp,Blinkit Store #1
1425,CUST1425,2025-05-24 11:40:12,Zone-C,Groceries,Recently,SKU01425,13,36.83,478.79,47.55,0.04,Credit Card,21,23,Delivered,Web,Blinkit Store #1
1426,CUST1426,2025-02-18 20:14:47,Zone-D,Snacks,In,SKU01426,7,598.8,4191.6,42.81,0.2,Net Banking,11,24,Delivered,Web,Blinkit Store #6
1427,CUST1427,2025-04-02 05:42:52,Zone-E,Pet Supplies,Friend,SKU01427,2,463.98,927.96,26.58,0.25,Credit Card,17,20,Delivered,App,Blinkit Store #1
1428,CUST1428,2025-06-09 09:22:24,Zone-B,Snacks,Vote,SKU01428,10,150.1,1501.0,44.77,0.08,COD,23,30,Delivered,App,Blinkit Store #1
